HydroSHEDS_ID Area AI_Actual CHIRPSv2.0.AVHRR.NTSG CHIRPSv2.0.BESS CHIRPSv2.0.CSIRO.PMLv2.0 CHIRPSv2.0.FluxCom.RS CHIRPSv2.0.GLEAMv3.3a CHIRPSv2.0.GLEAMv3.3b CHIRPSv2.0.MOD16A3 CHIRPSv2.0.SSEBOpv4.0 CMORPHv0.x.RAW.AVHRR.NTSG CMORPHv0.x.RAW.BESS CMORPHv0.x.RAW.CSIRO.PMLv2.0 CMORPHv0.x.RAW.FluxCom.RS CMORPHv0.x.RAW.GLEAMv3.3a CMORPHv0.x.RAW.GLEAMv3.3b CMORPHv0.x.RAW.MOD16A3 CMORPHv0.x.RAW.SSEBOpv4.0 PERSIANN.CCS.AVHRR.NTSG PERSIANN.CCS.BESS PERSIANN.CCS.CSIRO.PMLv2.0 PERSIANN.CCS.FluxCom.RS PERSIANN.CCS.GLEAMv3.3a PERSIANN.CCS.GLEAMv3.3b PERSIANN.CCS.MOD16A3 PERSIANN.CCS.SSEBOpv4.0 PERSIANN.CDR.AVHRR.NTSG PERSIANN.CDR.BESS PERSIANN.CDR.CSIRO.PMLv2.0 PERSIANN.CDR.FluxCom.RS PERSIANN.CDR.GLEAMv3.3a PERSIANN.CDR.GLEAMv3.3b PERSIANN.CDR.MOD16A3 PERSIANN.CDR.SSEBOpv4.0 PERSIANN.AVHRR.NTSG PERSIANN.BESS PERSIANN.CSIRO.PMLv2.0 PERSIANN.FluxCom.RS PERSIANN.GLEAMv3.3a PERSIANN.GLEAMv3.3b PERSIANN.MOD16A3 PERSIANN.SSEBOpv4.0 TRMM.3B42RT.AVHRR.NTSG TRMM.3B42RT.BESS TRMM.3B42RT.CSIRO.PMLv2.0 TRMM.3B42RT.FluxCom.RS TRMM.3B42RT.GLEAMv3.3a TRMM.3B42RT.GLEAMv3.3b TRMM.3B42RT.MOD16A3 TRMM.3B42RT.SSEBOpv4.0 TRMM.3B43.AVHRR.NTSG TRMM.3B43.BESS TRMM.3B43.CSIRO.PMLv2.0 TRMM.3B43.FluxCom.RS TRMM.3B43.GLEAMv3.3a TRMM.3B43.GLEAMv3.3b TRMM.3B43.MOD16A3 TRMM.3B43.SSEBOpv4.0
4050006580 37116.3 2.088 1.7878 1.7878 1.7878 1.7878 1.7878 1.7878 1.7878 1.7878 1.9236 1.9236 1.9236 1.9236 1.9236 1.9236 1.9236 1.9236 1.3985 1.3985 1.3985 1.3985 1.3985 1.3985 1.3985 1.3985 1.8111 1.8111 1.8111 1.8111 1.8111 1.8111 1.8111 1.8111 2.134 2.134 2.134 2.134 2.134 2.134 2.134 2.134 1.8277 1.8277 1.8277 1.8277 1.8277 1.8277 1.8277 1.8277 1.8292 1.8292 1.8292 1.8292 1.8292 1.8292 1.8292 1.8292
4050006940 3744.2 1.8556 1.641 1.641 1.641 1.641 1.641 1.641 1.641 1.641 1.9249 1.9249 1.9249 1.9249 1.9249 1.9249 1.9249 1.9249 1.6405 1.6405 1.6405 1.6405 1.6405 1.6405 1.6405 1.6405 1.7493 1.7493 1.7493 1.7493 1.7493 1.7493 1.7493 1.7493 2.0621 2.0621 2.0621 2.0621 2.0621 2.0621 2.0621 2.0621 1.7989 1.7989 1.7989 1.7989 1.7989 1.7989 1.7989 1.7989 1.7422 1.7422 1.7422 1.7422 1.7422 1.7422 1.7422 1.7422
4050007080 45724.3 2.3475 1.8798 1.8798 1.8798 1.8798 1.8798 1.8798 1.8798 1.8798 1.9065 1.9065 1.9065 1.9065 1.9065 1.9065 1.9065 1.9065 1.4695 1.4695 1.4695 1.4695 1.4695 1.4695 1.4695 1.4695 1.9884 1.9884 1.9884 1.9884 1.9884 1.9884 1.9884 1.9884 2.1091 2.1091 2.1091 2.1091 2.1091 2.1091 2.1091 2.1091 1.8607 1.8607 1.8607 1.8607 1.8607 1.8607 1.8607 1.8607 1.8579 1.8579 1.8579 1.8579 1.8579 1.8579 1.8579 1.8579
4050007090 10034.3 1.8337 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.9897 1.9897 1.9897 1.9897 1.9897 1.9897 1.9897 1.9897 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.9112 1.9112 1.9112 1.9112 1.9112 1.9112 1.9112 1.9112 2.0573 2.0573 2.0573 2.0573 2.0573 2.0573 2.0573 2.0573 1.8926 1.8926 1.8926 1.8926 1.8926 1.8926 1.8926 1.8926 1.8455 1.8455 1.8455 1.8455 1.8455 1.8455 1.8455 1.8455
4050007380 9825 1.9495 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.7588 1.8282 1.8282 1.8282 1.8282 1.8282 1.8282 1.8282 1.8282 1.6322 1.6322 1.6322 1.6322 1.6322 1.6322 1.6322 1.6322 1.9169 1.9169 1.9169 1.9169 1.9169 1.9169 1.9169 1.9169 2.0744 2.0744 2.0744 2.0744 2.0744 2.0744 2.0744 2.0744 1.7725 1.7725 1.7725 1.7725 1.7725 1.7725 1.7725 1.7725 1.7409 1.7409 1.7409 1.7409 1.7409 1.7409 1.7409 1.7409
4050007400 117.1 1.8991 2.0345 2.0345 2.0345 2.0345 2.0345 2.0345 2.0345 2.0345 2.0475 2.0475 2.0475 2.0475 2.0475 2.0475 2.0475 2.0475 1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.9244 1.9244 1.9244 1.9244 1.9244 1.9244 1.9244 1.9244 2.0986 2.0986 2.0986 2.0986 2.0986 2.0986 2.0986 2.0986 1.9865 1.9865 1.9865 1.9865 1.9865 1.9865 1.9865 1.9865 1.9251 1.9251 1.9251 1.9251 1.9251 1.9251 1.9251 1.9251
4050007410 1074.7 1.9379 2.0479 2.0479 2.0479 2.0479 2.0479 2.0479 2.0479 2.0479 2.1527 2.1527 2.1527 2.1527 2.1527 2.1527 2.1527 2.1527 1.8159 1.8159 1.8159 1.8159 1.8159 1.8159 1.8159 1.8159 1.9882 1.9882 1.9882 1.9882 1.9882 1.9882 1.9882 1.9882 2.1375 2.1375 2.1375 2.1375 2.1375 2.1375 2.1375 2.1375 2.0947 2.0947 2.0947 2.0947 2.0947 2.0947 2.0947 2.0947 2.0221 2.0221 2.0221 2.0221 2.0221 2.0221 2.0221 2.0221
4050483160 1663.1 1.9875 2.0024 2.0024 2.0024 2.0024 2.0024 2.0024 2.0024 2.0024 2.0634 2.0634 2.0634 2.0634 2.0634 2.0634 2.0634 2.0634 1.7136 1.7136 1.7136 1.7136 1.7136 1.7136 1.7136 1.7136 2.0516 2.0516 2.0516 2.0516 2.0516 2.0516 2.0516 2.0516 2.1423 2.1423 2.1423 2.1423 2.1423 2.1423 2.1423 2.1423 2.0705 2.0705 2.0705 2.0705 2.0705 2.0705 2.0705 2.0705 2.0124 2.0124 2.0124 2.0124 2.0124 2.0124 2.0124 2.0124
4050483080 70424.7 2.4984 2.0909 2.0909 2.0909 2.0909 2.0909 2.0909 2.0909 2.0909 2.057 2.057 2.057 2.057 2.057 2.057 2.057 2.057 1.5511 1.5511 1.5511 1.5511 1.5511 1.5511 1.5511 1.5511 2.1895 2.1895 2.1895 2.1895 2.1895 2.1895 2.1895 2.1895 2.3383 2.3383 2.3383 2.3383 2.3383 2.3383 2.3383 2.3383 2.1192 2.1192 2.1192 2.1192 2.1192 2.1192 2.1192 2.1192 2.0868 2.0868 2.0868 2.0868 2.0868 2.0868 2.0868 2.0868
4050486110 33105.9 2.1388 1.9478 1.9478 1.9478 1.9478 1.9478 1.9478 1.9478 1.9478 1.8402 1.8402 1.8402 1.8402 1.8402 1.8402 1.8402 1.8402 1.6272 1.6272 1.6272 1.6272 1.6272 1.6272 1.6272 1.6272 2.0842 2.0842 2.0842 2.0842 2.0842 2.0842 2.0842 2.0842 2.2202 2.2202 2.2202 2.2202 2.2202 2.2202 2.2202 2.2202 1.9796 1.9796 1.9796 1.9796 1.9796 1.9796 1.9796 1.9796 1.9619 1.9619 1.9619 1.9619 1.9619 1.9619 1.9619 1.9619
4050486260 7.1 1.9825 2.0226 2.0226 2.0226 2.0226 2.0226 2.0226 2.0226 2.0226 2.0563 2.0563 2.0563 2.0563 2.0563 2.0563 2.0563 2.0563 1.6997 1.6997 1.6997 1.6997 1.6997 1.6997 1.6997 1.6997 1.9998 1.9998 1.9998 1.9998 1.9998 1.9998 1.9998 1.9998 2.0955 2.0955 2.0955 2.0955 2.0955 2.0955 2.0955 2.0955 2.0716 2.0716 2.0716 2.0716 2.0716 2.0716 2.0716 2.0716 2.0107 2.0107 2.0107 2.0107 2.0107 2.0107 2.0107 2.0107
4050486970 65199.9 2.1795 1.9858 1.9858 1.9858 1.9858 1.9858 1.9858 1.9858 1.9858 2.0153 2.0153 2.0153 2.0153 2.0153 2.0153 2.0153 2.0153 1.6456 1.6456 1.6456 1.6456 1.6456 1.6456 1.6456 1.6456 1.9746 1.9746 1.9746 1.9746 1.9746 1.9746 1.9746 1.9746 2.1457 2.1457 2.1457 2.1457 2.1457 2.1457 2.1457 2.1457 1.9639 1.9639 1.9639 1.9639 1.9639 1.9639 1.9639 1.9639 1.9448 1.9448 1.9448 1.9448 1.9448 1.9448 1.9448 1.9448
4050486980 4780.7 2.0897 1.8286 1.8286 1.8286 1.8286 1.8286 1.8286 1.8286 1.8286 1.8379 1.8379 1.8379 1.8379 1.8379 1.8379 1.8379 1.8379 1.5921 1.5921 1.5921 1.5921 1.5921 1.5921 1.5921 1.5921 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.803 1.803 1.803 1.803 1.803 1.803 1.803 1.803 1.7957 1.7957 1.7957 1.7957 1.7957 1.7957 1.7957 1.7957 1.7951 1.7951 1.7951 1.7951 1.7951 1.7951 1.7951 1.7951
4050567380 19912.3 1.8868 1.7827 1.7827 1.7827 1.7827 1.7827 1.7827 1.7827 1.7827 1.9754 1.9754 1.9754 1.9754 1.9754 1.9754 1.9754 1.9754 1.554 1.554 1.554 1.554 1.554 1.554 1.554 1.554 1.8313 1.8313 1.8313 1.8313 1.8313 1.8313 1.8313 1.8313 1.9481 1.9481 1.9481 1.9481 1.9481 1.9481 1.9481 1.9481 1.8961 1.8961 1.8961 1.8961 1.8961 1.8961 1.8961 1.8961 1.8813 1.8813 1.8813 1.8813 1.8813 1.8813 1.8813 1.8813
4050567390 15161.7 1.8926 1.6189 1.6189 1.6189 1.6189 1.6189 1.6189 1.6189 1.6189 1.675 1.675 1.675 1.675 1.675 1.675 1.675 1.675 1.4933 1.4933 1.4933 1.4933 1.4933 1.4933 1.4933 1.4933 1.5537 1.5537 1.5537 1.5537 1.5537 1.5537 1.5537 1.5537 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 1.6727 1.6727 1.6727 1.6727 1.6727 1.6727 1.6727 1.6727 1.6671 1.6671 1.6671 1.6671 1.6671 1.6671 1.6671 1.6671
4050007420 20335.7 2.038 1.8368 1.8368 1.8368 1.8368 1.8368 1.8368 1.8368 1.8368 1.8892 1.8892 1.8892 1.8892 1.8892 1.8892 1.8892 1.8892 1.6615 1.6615 1.6615 1.6615 1.6615 1.6615 1.6615 1.6615 1.7799 1.7799 1.7799 1.7799 1.7799 1.7799 1.7799 1.7799 1.8762 1.8762 1.8762 1.8762 1.8762 1.8762 1.8762 1.8762 1.8242 1.8242 1.8242 1.8242 1.8242 1.8242 1.8242 1.8242 1.8048 1.8048 1.8048 1.8048 1.8048 1.8048 1.8048 1.8048
4050007660 14362.2 1.8804 1.6413 1.6413 1.6413 1.6413 1.6413 1.6413 1.6413 1.6413 1.6897 1.6897 1.6897 1.6897 1.6897 1.6897 1.6897 1.6897 1.5399 1.5399 1.5399 1.5399 1.5399 1.5399 1.5399 1.5399 1.5994 1.5994 1.5994 1.5994 1.5994 1.5994 1.5994 1.5994 1.6898 1.6898 1.6898 1.6898 1.6898 1.6898 1.6898 1.6898 1.5922 1.5922 1.5922 1.5922 1.5922 1.5922 1.5922 1.5922 1.5882 1.5882 1.5882 1.5882 1.5882 1.5882 1.5882 1.5882
4050007670 3784.3 2.1151 1.8883 1.8883 1.8883 1.8883 1.8883 1.8883 1.8883 1.8883 2.2055 2.2055 2.2055 2.2055 2.2055 2.2055 2.2055 2.2055 1.8149 1.8149 1.8149 1.8149 1.8149 1.8149 1.8149 1.8149 1.7539 1.7539 1.7539 1.7539 1.7539 1.7539 1.7539 1.7539 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.921 1.921 1.921 1.921 1.921 1.921 1.921 1.921 1.8789 1.8789 1.8789 1.8789 1.8789 1.8789 1.8789 1.8789
4050007850 77127.5 1.6018 1.5273 1.5273 1.5273 1.5273 1.5273 1.5273 1.5273 1.5273 1.7456 1.7456 1.7456 1.7456 1.7456 1.7456 1.7456 1.7456 1.5173 1.5173 1.5173 1.5173 1.5173 1.5173 1.5173 1.5173 1.4908 1.4908 1.4908 1.4908 1.4908 1.4908 1.4908 1.4908 1.6784 1.6784 1.6784 1.6784 1.6784 1.6784 1.6784 1.6784 1.5277 1.5277 1.5277 1.5277 1.5277 1.5277 1.5277 1.5277 1.5347 1.5347 1.5347 1.5347 1.5347 1.5347 1.5347 1.5347
4050627250 7777 1.7568 1.8303 1.8303 1.8303 1.8303 1.8303 1.8303 1.8303 1.8303 2.0759 2.0759 2.0759 2.0759 2.0759 2.0759 2.0759 2.0759 1.5501 1.5501 1.5501 1.5501 1.5501 1.5501 1.5501 1.5501 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.7145 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.8204 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.8795 1.8895 1.8895 1.8895 1.8895 1.8895 1.8895 1.8895 1.8895
4050627620 222.3 1.5226 1.634 1.634 1.634 1.634 1.634 1.634 1.634 1.634 1.777 1.777 1.777 1.777 1.777 1.777 1.777 1.777 1.4753 1.4753 1.4753 1.4753 1.4753 1.4753 1.4753 1.4753 1.5451 1.5451 1.5451 1.5451 1.5451 1.5451 1.5451 1.5451 1.7458 1.7458 1.7458 1.7458 1.7458 1.7458 1.7458 1.7458 1.5831 1.5831 1.5831 1.5831 1.5831 1.5831 1.5831 1.5831 1.5793 1.5793 1.5793 1.5793 1.5793 1.5793 1.5793 1.5793
4050625630 4921.8 1.5368 2.0079 2.0079 2.0079 2.0079 2.0079 2.0079 2.0079 2.0079 2.454 2.454 2.454 2.454 2.454 2.454 2.454 2.454 1.752 1.752 1.752 1.752 1.752 1.752 1.752 1.752 1.838 1.838 1.838 1.838 1.838 1.838 1.838 1.838 2.0473 2.0473 2.0473 2.0473 2.0473 2.0473 2.0473 2.0473 2.0714 2.0714 2.0714 2.0714 2.0714 2.0714 2.0714 2.0714 2.0927 2.0927 2.0927 2.0927 2.0927 2.0927 2.0927 2.0927
4050625500 27259.2 2.0159 1.8643 1.8643 1.8643 1.8643 1.8643 1.8643 1.8643 1.8643 2.1937 2.1937 2.1937 2.1937 2.1937 2.1937 2.1937 2.1937 1.5505 1.5505 1.5505 1.5505 1.5505 1.5505 1.5505 1.5505 2.0321 2.0321 2.0321 2.0321 2.0321 2.0321 2.0321 2.0321 1.9989 1.9989 1.9989 1.9989 1.9989 1.9989 1.9989 1.9989 1.8657 1.8657 1.8657 1.8657 1.8657 1.8657 1.8657 1.8657 1.8586 1.8586 1.8586 1.8586 1.8586 1.8586 1.8586 1.8586
4050603740 40071.6 2.128 2.1377 2.1377 2.1377 2.1377 2.1377 2.1377 2.1377 2.1377 2.2238 2.2238 2.2238 2.2238 2.2238 2.2238 2.2238 2.2238 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 1.6663 2.0665 2.0665 2.0665 2.0665 2.0665 2.0665 2.0665 2.0665 2.1859 2.1859 2.1859 2.1859 2.1859 2.1859 2.1859 2.1859 2.1265 2.1265 2.1265 2.1265 2.1265 2.1265 2.1265 2.1265 2.1086 2.1086 2.1086 2.1086 2.1086 2.1086 2.1086 2.1086
4050603570 28483.5 1.9963 1.9212 1.9212 1.9212 1.9212 1.9212 1.9212 1.9212 1.9212 2.0301 2.0301 2.0301 2.0301 2.0301 2.0301 2.0301 2.0301 1.6039 1.6039 1.6039 1.6039 1.6039 1.6039 1.6039 1.6039 2.0692 2.0692 2.0692 2.0692 2.0692 2.0692 2.0692 2.0692 2.087 2.087 2.087 2.087 2.087 2.087 2.087 2.087 1.9083 1.9083 1.9083 1.9083 1.9083 1.9083 1.9083 1.9083 1.8817 1.8817 1.8817 1.8817 1.8817 1.8817 1.8817 1.8817
4050629690 992.8 1.4812 2.0754 2.0754 2.0754 2.0754 2.0754 2.0754 2.0754 2.0754 2.5169 2.5169 2.5169 2.5169 2.5169 2.5169 2.5169 2.5169 1.7851 1.7851 1.7851 1.7851 1.7851 1.7851 1.7851 1.7851 1.8991 1.8991 1.8991 1.8991 1.8991 1.8991 1.8991 1.8991 2.0725 2.0725 2.0725 2.0725 2.0725 2.0725 2.0725 2.0725 2.1176 2.1176 2.1176 2.1176 2.1176 2.1176 2.1176 2.1176 2.1458 2.1458 2.1458 2.1458 2.1458 2.1458 2.1458 2.1458
4050629590 4547.9 1.6253 1.8834 1.8834 1.8834 1.8834 1.8834 1.8834 1.8834 1.8834 2.2615 2.2615 2.2615 2.2615 2.2615 2.2615 2.2615 2.2615 1.6001 1.6001 1.6001 1.6001 1.6001 1.6001 1.6001 1.6001 1.8251 1.8251 1.8251 1.8251 1.8251 1.8251 1.8251 1.8251 1.8977 1.8977 1.8977 1.8977 1.8977 1.8977 1.8977 1.8977 1.9359 1.9359 1.9359 1.9359 1.9359 1.9359 1.9359 1.9359 1.9486 1.9486 1.9486 1.9486 1.9486 1.9486 1.9486 1.9486
4050631880 45411.7 1.8263 1.8957 1.8957 1.8957 1.8957 1.8957 1.8957 1.8957 1.8957 2.543 2.543 2.543 2.543 2.543 2.543 2.543 2.543 1.4683 1.4683 1.4683 1.4683 1.4683 1.4683 1.4683 1.4683 2.1391 2.1391 2.1391 2.1391 2.1391 2.1391 2.1391 2.1391 1.9187 1.9187 1.9187 1.9187 1.9187 1.9187 1.9187 1.9187 1.9407 1.9407 1.9407 1.9407 1.9407 1.9407 1.9407 1.9407 1.9275 1.9275 1.9275 1.9275 1.9275 1.9275 1.9275 1.9275
4050631960 28426.8 1.4354 1.726 1.726 1.726 1.726 1.726 1.726 1.726 1.726 2.323 2.323 2.323 2.323 2.323 2.323 2.323 2.323 1.485 1.485 1.485 1.485 1.485 1.485 1.485 1.485 1.7161 1.7161 1.7161 1.7161 1.7161 1.7161 1.7161 1.7161 1.7689 1.7689 1.7689 1.7689 1.7689 1.7689 1.7689 1.7689 1.8024 1.8024 1.8024 1.8024 1.8024 1.8024 1.8024 1.8024 1.7978 1.7978 1.7978 1.7978 1.7978 1.7978 1.7978 1.7978
4050548370 58306.7 2.2855 2.1364 2.1364 2.1364 2.1364 2.1364 2.1364 2.1364 2.1364 2.1784 2.1784 2.1784 2.1784 2.1784 2.1784 2.1784 2.1784 1.6831 1.6831 1.6831 1.6831 1.6831 1.6831 1.6831 1.6831 2.3837 2.3837 2.3837 2.3837 2.3837 2.3837 2.3837 2.3837 2.4437 2.4437 2.4437 2.4437 2.4437 2.4437 2.4437 2.4437 2.1758 2.1758 2.1758 2.1758 2.1758 2.1758 2.1758 2.1758 2.1008 2.1008 2.1008 2.1008 2.1008 2.1008 2.1008 2.1008
4050548260 52816.1 2.4168 2.406 2.406 2.406 2.406 2.406 2.406 2.406 2.406 2.5491 2.5491 2.5491 2.5491 2.5491 2.5491 2.5491 2.5491 1.5655 1.5655 1.5655 1.5655 1.5655 1.5655 1.5655 1.5655 2.5846 2.5846 2.5846 2.5846 2.5846 2.5846 2.5846 2.5846 2.412 2.412 2.412 2.412 2.412 2.412 2.412 2.412 2.6162 2.6162 2.6162 2.6162 2.6162 2.6162 2.6162 2.6162 2.4338 2.4338 2.4338 2.4338 2.4338 2.4338 2.4338 2.4338
4050625230 10713.7 1.7976 1.7974 1.7974 1.7974 1.7974 1.7974 1.7974 1.7974 1.7974 2.6333 2.6333 2.6333 2.6333 2.6333 2.6333 2.6333 2.6333 1.2133 1.2133 1.2133 1.2133 1.2133 1.2133 1.2133 1.2133 1.9224 1.9224 1.9224 1.9224 1.9224 1.9224 1.9224 1.9224 1.518 1.518 1.518 1.518 1.518 1.518 1.518 1.518 1.9757 1.9757 1.9757 1.9757 1.9757 1.9757 1.9757 1.9757 1.9514 1.9514 1.9514 1.9514 1.9514 1.9514 1.9514 1.9514
4050625490 12643.3 1.9512 1.8161 1.8161 1.8161 1.8161 1.8161 1.8161 1.8161 1.8161 2.7027 2.7027 2.7027 2.7027 2.7027 2.7027 2.7027 2.7027 1.1412 1.1412 1.1412 1.1412 1.1412 1.1412 1.1412 1.1412 1.8796 1.8796 1.8796 1.8796 1.8796 1.8796 1.8796 1.8796 1.4504 1.4504 1.4504 1.4504 1.4504 1.4504 1.4504 1.4504 2.1161 2.1161 2.1161 2.1161 2.1161 2.1161 2.1161 2.1161 2.0888 2.0888 2.0888 2.0888 2.0888 2.0888 2.0888 2.0888
4050448990 20983.1 3.0112 2.8978 2.8978 2.8978 2.8978 2.8978 2.8978 2.8978 2.8978 2.6301 2.6301 2.6301 2.6301 2.6301 2.6301 2.6301 2.6301 1.7544 1.7544 1.7544 1.7544 1.7544 1.7544 1.7544 1.7544 3.0977 3.0977 3.0977 3.0977 3.0977 3.0977 3.0977 3.0977 2.9849 2.9849 2.9849 2.9849 2.9849 2.9849 2.9849 2.9849 3.0813 3.0813 3.0813 3.0813 3.0813 3.0813 3.0813 3.0813 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179
4050448840 17620.4 3.2198 2.6867 2.6867 2.6867 2.6867 2.6867 2.6867 2.6867 2.6867 3.0252 3.0252 3.0252 3.0252 3.0252 3.0252 3.0252 3.0252 1.7016 1.7016 1.7016 1.7016 1.7016 1.7016 1.7016 1.7016 3.0318 3.0318 3.0318 3.0318 3.0318 3.0318 3.0318 3.0318 2.9534 2.9534 2.9534 2.9534 2.9534 2.9534 2.9534 2.9534 2.7929 2.7929 2.7929 2.7929 2.7929 2.7929 2.7929 2.7929 2.7551 2.7551 2.7551 2.7551 2.7551 2.7551 2.7551 2.7551
4050431380 49568.1 3.834 4.0851 4.0851 4.0851 4.0851 4.0851 4.0851 4.0851 4.0851 3.0259 3.0259 3.0259 3.0259 3.0259 3.0259 3.0259 3.0259 1.574 1.574 1.574 1.574 1.574 1.574 1.574 1.574 3.9976 3.9976 3.9976 3.9976 3.9976 3.9976 3.9976 3.9976 3.0422 3.0422 3.0422 3.0422 3.0422 3.0422 3.0422 3.0422 4.3321 4.3321 4.3321 4.3321 4.3321 4.3321 4.3321 4.3321 3.985 3.985 3.985 3.985 3.985 3.985 3.985 3.985
4050431060 26569.8 4.6282 3.7045 3.7045 3.7045 3.7045 3.7045 3.7045 3.7045 3.7045 3.3798 3.3798 3.3798 3.3798 3.3798 3.3798 3.3798 3.3798 1.3612 1.3612 1.3612 1.3612 1.3612 1.3612 1.3612 1.3612 3.7644 3.7644 3.7644 3.7644 3.7644 3.7644 3.7644 3.7644 2.9597 2.9597 2.9597 2.9597 2.9597 2.9597 2.9597 2.9597 3.7269 3.7269 3.7269 3.7269 3.7269 3.7269 3.7269 3.7269 3.5916 3.5916 3.5916 3.5916 3.5916 3.5916 3.5916 3.5916
4050534090 19623.9 3.653 3.6245 3.6245 3.6245 3.6245 3.6245 3.6245 3.6245 3.6245 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179 2.9179 1.4796 1.4796 1.4796 1.4796 1.4796 1.4796 1.4796 1.4796 3.5153 3.5153 3.5153 3.5153 3.5153 3.5153 3.5153 3.5153 2.3407 2.3407 2.3407 2.3407 2.3407 2.3407 2.3407 2.3407 4.1656 4.1656 4.1656 4.1656 4.1656 4.1656 4.1656 4.1656 3.9829 3.9829 3.9829 3.9829 3.9829 3.9829 3.9829 3.9829
4050534180 14473.6 2.5621 2.5855 2.5855 2.5855 2.5855 2.5855 2.5855 2.5855 2.5855 3.3076 3.3076 3.3076 3.3076 3.3076 3.3076 3.3076 3.3076 1.307 1.307 1.307 1.307 1.307 1.307 1.307 1.307 2.5869 2.5869 2.5869 2.5869 2.5869 2.5869 2.5869 2.5869 1.959 1.959 1.959 1.959 1.959 1.959 1.959 1.959 2.5507 2.5507 2.5507 2.5507 2.5507 2.5507 2.5507 2.5507 2.4906 2.4906 2.4906 2.4906 2.4906 2.4906 2.4906 2.4906
4050563950 14968.8 2.6841 2.6433 2.6433 2.6433 2.6433 2.6433 2.6433 2.6433 2.6433 3.1031 3.1031 3.1031 3.1031 3.1031 3.1031 3.1031 3.1031 1.4106 1.4106 1.4106 1.4106 1.4106 1.4106 1.4106 1.4106 3.0647 3.0647 3.0647 3.0647 3.0647 3.0647 3.0647 3.0647 2.0162 2.0162 2.0162 2.0162 2.0162 2.0162 2.0162 2.0162 3.1007 3.1007 3.1007 3.1007 3.1007 3.1007 3.1007 3.1007 3.0209 3.0209 3.0209 3.0209 3.0209 3.0209 3.0209 3.0209
4050564070 10681.3 2.5079 2.3659 2.3659 2.3659 2.3659 2.3659 2.3659 2.3659 2.3659 3.194 3.194 3.194 3.194 3.194 3.194 3.194 3.194 1.2955 1.2955 1.2955 1.2955 1.2955 1.2955 1.2955 1.2955 2.4785 2.4785 2.4785 2.4785 2.4785 2.4785 2.4785 2.4785 1.7617 1.7617 1.7617 1.7617 1.7617 1.7617 1.7617 1.7617 2.6181 2.6181 2.6181 2.6181 2.6181 2.6181 2.6181 2.6181 2.5738 2.5738 2.5738 2.5738 2.5738 2.5738 2.5738 2.5738
4050578830 1244.3 2.5496 2.4415 2.4415 2.4415 2.4415 2.4415 2.4415 2.4415 2.4415 2.8099 2.8099 2.8099 2.8099 2.8099 2.8099 2.8099 2.8099 1.3419 1.3419 1.3419 1.3419 1.3419 1.3419 1.3419 1.3419 2.8885 2.8885 2.8885 2.8885 2.8885 2.8885 2.8885 2.8885 1.8253 1.8253 1.8253 1.8253 1.8253 1.8253 1.8253 1.8253 2.7907 2.7907 2.7907 2.7907 2.7907 2.7907 2.7907 2.7907 2.7026 2.7026 2.7026 2.7026 2.7026 2.7026 2.7026 2.7026
4050578640 62487.2 2.7207 2.0018 2.0018 2.0018 2.0018 2.0018 2.0018 2.0018 2.0018 2.6762 2.6762 2.6762 2.6762 2.6762 2.6762 2.6762 2.6762 1.1456 1.1456 1.1456 1.1456 1.1456 1.1456 1.1456 1.1456 3.289 3.289 3.289 3.289 3.289 3.289 3.289 3.289 1.982 1.982 1.982 1.982 1.982 1.982 1.982 1.982 2.4021 2.4021 2.4021 2.4021 2.4021 2.4021 2.4021 2.4021 2.3338 2.3338 2.3338 2.3338 2.3338 2.3338 2.3338 2.3338
4050585650 25428.8 1.9118 1.8323 1.8323 1.8323 1.8323 1.8323 1.8323 1.8323 1.8323 2.1125 2.1125 2.1125 2.1125 2.1125 2.1125 2.1125 2.1125 1.0191 1.0191 1.0191 1.0191 1.0191 1.0191 1.0191 1.0191 1.8405 1.8405 1.8405 1.8405 1.8405 1.8405 1.8405 1.8405 1.2964 1.2964 1.2964 1.2964 1.2964 1.2964 1.2964 1.2964 2.0367 2.0367 2.0367 2.0367 2.0367 2.0367 2.0367 2.0367 2.0088 2.0088 2.0088 2.0088 2.0088 2.0088 2.0088 2.0088
