"HydroSHEDS_ID" "Area" "W_Small" "W_Large" "W_Combined"
1050042050 26117.6 5.351488493 2.493037955 2.725333433
1050042060 78489.2 6.528244214 2.4139101508 2.519362964
1050042070 10439.7 4.955917868 2.2517257988 2.439433996
1050042080 17134.9 3.989915209 2.3027491358 2.157991184
1050042090 14125.9 4.654573018 2.322023628 2.500170905
1050042100 15641.6 5.019369324 2.478733544 2.707316362
1050042150 59273 10.572227445 2.7943855218 3.779708334
1050042160 12088.6 4.786091923 2.3775975086 2.497848098
1050042190 14686.6 4.142885381 2.3432803626 2.336708791
1050042230 12959.3 5.308127904 2.2813513068 2.681229332
1050042240 15879.3 4.147338487 2.3747929866 2.325971416
1050042260 27642.8 5.380981982 2.3620380192 2.568872605
1050042340 36156.7 4.902347993 2.2973541322 2.269108599
1050042350 14937.2 5.201103 2.4079886592 2.634094578
1050042410 74862.8 6.241988651 2.3256873638 2.45245711
1050042420 26602.6 5.124665647 2.3477662802 2.591478088
1050042490 10168.5 4.537809679 2.2631946274 2.434009855
1050042500 17606.4 4.855308651 2.3142183194 2.480670436
1050042550 18846.4 4.475226268 2.3584923416 2.39996003
1050042590 7625.5 4.503629575 2.5341001262 2.53652982
1050042600 6188.7 6.0235134 3.2415107528 3.236336667
1050042610 9247.7 4.190453882 2.3145508864 2.448425144
1050042660 6115.4 4.47017066 2.4994106924 2.555599027
1050042670 32863.1 4.967480902 2.2808438876 2.347879831
1050042690 16842.1 4.643732379 2.5339795094 2.569952881
1050042700 16346.5 4.669622997 2.4143508374 2.561125955
1050042750 5788.5 5.525972465 2.8891848762 3.130132633
1050042790 33838.9 5.490652124 2.3853539136 2.673063268
1050042820 18185.3 4.468415697 2.2486927934 2.303752689
1050042830 17769.3 4.801054487 2.339109457 2.502094115
1050042840 14632.8 5.289177144 2.5850359252 2.698949267
1050042860 13103.3 3.934566598 2.325730894 2.326956355
1050042900 14387.4 5.155768523 2.4372442642 2.609424082
1050042910 24241.9 4.757625034 2.479822576 2.498850564
1050042920 8757.6 3.83734947 2.4491788416 2.284237132
1050042940 11918.3 4.476405364 2.4602960848 2.547056306
1050042970 14758 4.667977641 2.3703211502 2.555807931
1050042980 19003.8 4.802009882 2.4157000308 2.565847715
1050043030 7759.2 6.797472787 3.1195158342 3.466807143
1050043060 5313 3.685501265 2.3426393222 2.339849932
1050043070 13726.3 4.702819287 2.3977728954 2.513966689
1050043090 21934 4.60069015 2.2994187944 2.363241123
1050043160 13750 4.037984939 2.2817196842 2.318994787
1050043250 25196.4 4.824245973 2.2633435614 2.456896039
1050043290 9243.4 4.406658116 2.382743996 2.513714453
1050043300 35379.5 5.604140777 2.4711022226 2.720750558
1050043330 5433.7 4.409404335 2.4337149602 2.552447478
1050043350 12611 4.497208005 2.3654192106 2.536686462
1050043370 44212.8 5.458399979 2.344164731 2.478963167
1050043380 17359.9 4.578562796 2.2535046124 2.400024526
1050043420 30150.6 5.303385919 2.3860562314 2.498885279
1050043490 16839.5 4.662919402 2.2827749016 2.424795018
1050043540 14324.8 4.481478937 2.5616976542 2.51576413
1050043570 9937.6 5.003649863 2.4284578946 2.6301133
1050043580 6474.8 4.041514503 2.2459832506 2.385611436
1050043700 11714.3 3.880536187 2.2638282606 2.27977058
1050043720 9810.2 4.282007565 2.6043525646 2.48330427
1050043890 15091.6 4.891025886 2.4672682844 2.656086847
1050044010 12751.8 4.610863029 2.3638609806 2.501300031
1050044080 8202.8 4.405249936 2.3417975936 2.487698239
1050044120 9196.7 4.290543238 2.4019247868 2.488091259
1050044150 14426.6 5.296228163 2.495349263 2.762405514
1050044270 14332.4 4.438919254 2.373833334 2.439705034
1050044290 12248.4 5.08615558 2.3330192232 2.534656221
1050044300 8196.4 3.876223986 2.2747286884 2.391591051
1050044320 12291.8 4.652445737 2.3431459846 2.48215485
1050044340 9969.1 4.353821632 2.5887982728 2.503810909
1050044410 6889.3 6.73649386 3.1988763276 3.439388065
1050044420 15724.7 5.386896735 2.4301129026 2.765144908
1050044430 6921.2 5.078718444 2.4352921084 2.717009347
1050044470 11355.3 5.216037648 2.4433097396 2.701794981
1050044480 10996 4.289465773 2.3076309754 2.461583787
1050044520 14294.5 4.49699946 2.4065275308 2.432843228
1050044540 16877.3 5.878502936 2.4085703228 2.542493795
1050044560 3766.7 5.681346381 2.6392422942 2.743977537
1050044610 35112.2 5.911251151 2.4738767798 2.801974461
1050044850 18746 4.400511031 2.5068925086 2.387973521
1050044910 17292.1 5.064648084 2.4446096428 2.715415905
1050044980 10959.3 5.205624795 2.532565025 2.707182394
1050045010 3722 4.919577068 2.3986668688 2.639688633
1050045170 13548.5 4.083635141 2.4112292358 2.315245853
1050045390 7070.9 4.545966441 2.3537157974 2.516046263
1050045460 10561.7 9.736249806 3.0934745172 4.283831646
1050046130 3734.3 5.554599501 2.5241467122 2.801808803
1050046210 6243.9 4.124036868 2.3329690324 2.410494742
1050046220 21530.2 4.975472631 2.3398652838 2.594762374
1050046410 6781 5.074281936 2.392337466 2.738556171
1050046430 2041.3 3.377163014 2.3043392016 2.01196967
1050046540 3816.8 4.698281944 2.3576500008 2.544553053
1050046550 2131.8 3.980057877 2.3267190374 2.458436757
1050046700 1951.1 6.847528875 3.5379178022 3.640922545
1050046820 19312.6 4.874932495 2.325117223 2.553494284
1050046870 9185.7 4.453744742 2.2722242616 2.429671601
1050047030 4372.1 4.979792839 2.4573879218 2.717056994
1050047600 1667.2 3.40976917 2.319619268 2.049490571
1050047790 1614.3 6.016838952 3.0251464892 3.110212871
1050047900 7932.9 5.090239624 2.3512030768 2.65384102
1050048630 1408.1 4.546346336 2.4416809724 2.644238964
1050048790 12684.8 4.709173714 2.3518390944 2.53375751
1050049660 4303.8 4.508885516 2.334485096 2.478434439
1050049710 2394.1 4.786095279 2.5658626146 2.7438576
1050049870 3303.8 4.291091389 2.262286187 2.230034949
1050049900 3012.3 4.427213294 2.3519856604 2.506996238
1050052130 1239.8 8.879909528 3.616028528 4.200610853
1050053600 2482.6 4.186903058 2.2169097336 2.190762492
1050053710 956.1 4.204054153 2.285421733 2.455132246
1050054170 663.2 4.538938674 2.4727840288 2.65410271
1050054740 1305.4 4.151225363 2.2611796042 2.364209163
1050054840 1992.2 6.06516486 2.9072406204 3.12713332
1050057260 484.2 3.91858367 2.3055372416 2.440774693
1050059920 979.5 3.484662243 2.4000914982 2.271810623
1050065100 426.7 4.251694431 2.4587449186 2.560232274
1050076070 151.9 5.819816328 3.2978677996 2.554416284
8050000010 55235.1 2.179889149 1.5229467914 0.327953812999999
8050000810 65704.6 2.473172889 1.826856765 0.371014626
8050000820 52803.2 2.407786171 2.1388304606 0.47677804
8050002260 50346.1 2.126175558 2.0933332256 0.67662854
8050002270 4229.7 0.977007034 2.0925003008 1.208815125
8050002400 4375.1 0.687968638 1.8200533312 -0.0771914369999999
8050002410 55808 2.992706015 2.3044602238 1.212239112
8050004280 4480.7 2.61762772 3.8502472008 2.006033957
8050004290 3304.7 1.769910603 3.0712082058 1.990216982
8050004350 9618.9 1.948563911 3.0210215814 1.644911981
8050004360 492.4 1.835135382 3.292772058 2.376074334
8050004410 24367.2 2.225263679 2.8644575018 1.352148949
8050004420 1330.7 1.501660786 2.5235352012 2.05336009
8050004480 35916.7 2.40392815 2.6846532668 1.668249336
8050004490 23476 2.032752542 2.5933597728 1.51138499
8050004910 47677.7 2.767709017 2.7747874558 1.712739879
8050256960 795.4 1.287847191 2.8070921986 1.917420348
8050257060 15536.4 1.568956494 2.5036677208 1.615468314
8050254470 16512.6 1.451520494 2.4143878348 1.126531702
8050254340 12729.4 1.388254348 2.638531276 1.562601468
8050225700 79.3 1.184958221 2.861757229 1.900882357
8050225860 7776.5 1.147739626 2.4574870592 1.168111843
8050224230 8056.8 0.926603914 2.206389388 0.48102463
8050224140 13915.4 1.355955697 2.6328293646 1.54283617
8050004920 37621.8 2.794819103 2.9619765362 2.011284381
8050005510 85256.7 3.625421795 2.6309235958 1.705123446
8050183880 42606.6 2.095603202 2.6306720936 1.486983473
8050183760 80725.1 2.89006737 2.3267843092 1.003346879
8050176200 10690.8 1.269010983 2.841672633 1.712634931
8050176060 77621.5 2.814489655 2.4396861798 1.089398296
8050186110 1817.8 1.173315338 2.9923455896 1.990422236
8050186150 17902.2 1.366509163 2.5089709538 1.399497428
8050182480 1192.7 1.178837085 3.0036880722 2.025566733
8050182380 8351.7 1.106517857 2.837981963 1.477706871
8050190880 50071.2 2.22603379 2.5399706408 0.929410209999999
8050191000 10554.7 0.930062393 2.3230940294 0.759370246
8050141350 91658.5 3.180244489 2.3957935874 1.19321162
8050141480 92571.4 3.381475603 2.4862587174 0.938404004
8050224880 6927.2 0.701495267 1.9871011986 0.415177432
8050224890 7098.7 0.902482194 2.2745448864 0.837639955
8050219290 180.3 0.785965099000001 2.5561448202 0.605280481
8050219130 51109.3 2.116361004 2.360058868 0.613588419
8050221500 47666.3 2.025637879 2.1291537386 0.4926927
8050221510 5013.3 0.882068033 2.4900952922 0.622172566
8050231190 50635.9 2.25579025 2.4329959092 0.89837912
8050231240 18109.1 1.450996016 2.6504390964 1.161074082
8050251940 649.1 1.121615381 2.9532671786 1.239805682
8050251780 15184.7 1.245667936 2.4330019068 0.609532379
8050259520 32233.1 1.963837318 2.4840493628 0.744987841
8050259590 26991.5 1.899819229 2.6857816798 1.136543573
8050005520 96579.1 3.558457452 2.3099577068 1.464312099
8050007020 30059.7 1.274444063 2.212748477 0.83712018
8050007030 1869.9 0.752270003000001 2.3542431494 1.607154767
8050007180 32534.9 1.19210853 2.0856027624 0.847862056
8050007190 72869.8 2.618087754 2.3711724316 1.508782033
8050008230 17990.5 1.136851582 2.5533833548 1.581514281
8050008240 6607.4 0.775192099 2.500376673 1.611961229
8050008380 59613.5 1.978466086 2.1271039644 1.128534756
8050008390 48458.2 1.568611375 2.0620361422 0.788903137
8050008900 40647.5 1.450079471 2.187146053 0.792744237
8050009560 4146.1 1.181139357 2.9765073346 1.732689331
8050112340 74656.8 2.607183336 2.126640474 0.5557008
8050112350 5595.5 1.004137228 2.7569233756 1.773247824
8050122010 28503.2 1.620026741 2.599406237 1.689407398
8050122100 22323.7 1.164355397 2.2408361906 0.892490291
8050148430 17428.9 1.236840846 2.4855330632 1.62882384
8050148510 14740.5 1.212914443 2.5341946562 1.572791498
8050164230 14618.7 0.597788685 1.8162293698 -0.207555532
8050164290 16870 1.154636983 2.3520876698 1.133002681
8050183170 4441.5 1.117153927 2.6907870478 1.762866694
8050183070 22256.3 1.807099593 2.7552641742 1.612591203
8050194590 269.6 0.985295729 2.6063664054 1.71341921
8050194580 25093.7 1.061390778 1.9390415188 0.0191754220000001
8050196780 16212.7 1.37867131 2.5207400492 1.489637269
8050196880 16052.2 0.842784126 1.9285495076 0.0514346259999998
8050170630 12056.8 1.296836601 2.5327905966 1.68972027
8050170460 6283.3 2.497056732 3.3489775076 1.091197249
8050155650 29372.1 2.097451964 2.7979747472 1.704139615
8050155550 0.1 NA NA NA
8050155560 10630.9 2.116121196 2.9150191692 1.147111053
8050155470 39791.3 2.242518697 2.629127749 1.458873816
8050231560 26521.9 1.966709361 2.7168370058 1.863048193
8050231700 11107.4 0.972637639 2.1917704114 0.534766127
8050243400 7108 1.602215049 3.0429704962 1.949692461
8050243490 11955.7 1.02943011 2.2359891644 0.377908577
8050150960 31030 1.884254271 2.6094320622 1.566490727
8050150880 11269.9 1.165277186 2.5654713132 1.401387147
8050252610 45600.3 2.874214074 3.1029234696 2.044598592
8050252760 13173.8 1.855568482 3.1370013504 2.05867968
8050270520 9354.6 1.779947842 3.203431394 2.009448628
8050270510 36689.6 1.671614373 2.1182914702 0.0770837039999999
8050269310 8059.4 2.329137824 3.4195053732 1.875579907
8050269450 15216.4 2.163996779 3.3317270158 2.101607321
8050286860 7447.3 1.507796193 2.988715903 1.446333617
8050286910 22742.4 2.350684898 3.3105862484 2.131307971
8050272020 7295.4 2.766652006 3.3366508268 1.371953888
8050272130 51763 3.308013397 3.349434435 2.206202714
8050271080 18589.8 2.250245603 3.228554367 2.073054453
8050271000 3402.5 3.445270953 3.7732647646 1.027767013
8050298780 54476.9 3.170845265 3.107374913 1.60038788
8050298770 48330 2.581746073 2.781403129 0.942274451
8050266590 14219.7 2.223130583 3.3397648198 2.147733288
8050266430 174.5 3.793017238 3.7180268156 0.557424932
8050264770 16419.7 2.215212478 3.2134452892 2.099193663
8050264670 132.4 3.809919208 3.7430539184 0.555566872
8050262400 917.1 4.228850858 4.6432817296 0.917955357
8050262310 86060.1 3.863866399 2.7640015278 1.652436882
8050258570 81870.3 3.795456952 2.7380762448 1.751307917
8050258460 1327.4 3.299145708 4.087758768 1.265051456
8050252880 2387.8 2.075014396 3.4222411808 1.695367817
8050252780 7454.5 1.341640971 2.5853270806 1.682594648
8050246160 20153.2 2.179461618 3.0257284556 1.634825242
8050246110 67245.6 3.185783242 2.7230567428 1.598146025
8050297770 60680.1 2.784154551 2.5578238482 0.913163528
8050297840 22790.3 1.696503087 2.4678031418 0.434509375
8050307300 1008.8 1.61903855 2.9379942996 2.039394894
8050307380 21986.2 2.416183872 3.2989449404 2.17845513
8050311240 1314.3 2.277752752 3.4333327848 1.961144384
8050311330 22521.2 2.606668956 3.4099715368 2.217272954
8050311100 28839.4 2.755058686 3.3739355692 2.2265191
8050311060 106946.6 4.897958375 3.0113604782 1.904300174
8050327990 28124.9 2.904544411 3.4045493618 2.241799277
8050328000 31873.9 2.866480808 3.2942784708 2.169374834
8050315230 39236.7 3.168575521 3.4775759226 2.250064585
8050315160 46817.4 3.209913077 3.2871984258 2.170219293
8050331970 22787.9 2.438180845 3.0229373526 2.002616056
8050331980 51521.4 3.385272736 3.1487751304 1.77418817
8050338740 20133.8 2.729947593 3.4944410498 2.172374825
8050338780 51735.7 3.416847959 3.089865409 1.646617203
8050332620 34835.5 2.644894442 3.0407455388 1.157898954
8050332600 15765.7 2.24699989 3.2851599504 2.092301217
8050333190 43270.7 2.503969944 2.5218595192 0.396406858
8050333260 22596 2.407728689 3.0766294486 1.397339785
8050009570 9125.2 1.098779428 2.7617197424 1.599386695
8050009890 8619 1.027169854 2.7202048936 1.598878786
8050009900 12597.7 0.939569227 2.5356871726 1.637839709
8050010040 66586.2 2.639217513 2.5164317926 1.573302888
8050010050 5791.7 0.556154383 2.3606517234 1.57503814
8050010200 23774 1.087581667 2.2221642134 1.417749078
8050010210 4424.7 0.470248597 2.1107650414 1.379010577
8050010430 14972.4 0.619186938 1.9636163512 1.275186148
8050010440 8553.4 0.300022391 1.8330425406 1.215858724
8050010700 35917.8 1.474455801 2.1238124906 1.440714622
8050011270 30833 1.579488454 2.3740995472 1.401232853
8050011280 37213.1 1.540873118 2.0965993348 1.309320841
8050011800 25410.9 1.545164789 2.439890573 1.48079029
8050011810 38020.8 1.677604718 2.2190978932 1.448966672
8050012600 17693.7 1.159857531 2.282483407 1.555400879
8050012610 77138.6 2.972462693 2.2643472394 1.525028063
8050013480 136 0.648473891 2.279581865 1.564326807
8050129330 22986.7 1.056729951 1.9089162802 1.323673517
8050129410 14096.6 1.047915083 2.1848306974 1.473543364
8050156310 7818 0.957526649000001 2.2318694822 1.515051325
8050156300 24612.9 1.612178437 2.4229674966 1.552079459
8050159820 3970.8 0.774708649 2.2187240402 1.546422085
8050160010 11103.9 1.03307272 2.2494024956 1.575257323
8050177260 19379.3 1.379234102 2.3913146532 1.586446156
8050177370 14447.3 1.23294904 2.3190817748 1.611415528
8050013490 62283.9 1.999647377 1.8360253058 1.169034529
8050014730 9384.9 0.536904804 1.8348854624 1.221333357
8050014740 1140.8 0.283795151000001 1.9025502762 1.287096837
8050014810 10192.9 0.531430981 1.7960777886 1.232846565
8050014820 44805.6 1.535147251 1.760167193 1.138090011
8050016080 6925.6 0.303481131000001 1.6416628978 1.14119223
8050016090 15798.1 0.700723383999999 1.6624249668 1.19986605
8050016570 7491.3 0.504550774000001 1.8367686688 1.194112564
8050016580 9461 0.554560953 1.630179915 1.152500317
8050016860 73934.6 2.777958037 1.948819115 1.38601233
8050018080 29836.2 1.540867561 2.1045133546 1.46475922
8050018090 1513.7 0.928160875 2.2701720762 1.649011571
8050018120 2110.9 1.454612227 2.8680740662 1.707259545
8050201110 74255.9 3.676370986 2.8334559136 1.751822512
8050201080 28951.2 1.980252652 2.614468944 1.617910333
8050190480 74157.3 3.218224121 2.4418261514 1.67370582
8050190630 20005.1 2.14678141 3.0253795976 1.689182191
8050226940 18117.2 1.905466871 2.7471514662 1.73124987
8050227070 8004.9 1.78238995 2.9302269144 1.719969835
8050261050 10329.8 1.763065105 2.7757714014 1.796678331
8050261040 8923.8 1.589720378 2.6503376756 1.768195631
8050018140 20990.7 1.626788833 2.2781250526 1.659127001
8050018730 22820.7 1.940450463 2.6384755634 1.768909392
8050018740 32094.3 2.290554531 2.5902788714 1.809391881
8050018970 59710.6 3.22390864 2.6766826004 1.77897024
8050018980 6286.1 1.562143752 2.5058299696 1.860132437
8050019080 13877.7 1.698608391 2.3436393082 0.910416655
8050019790 16615.3 0.929113626 1.5043087708 0.850647201
8050020760 111764.6 3.693246324 1.885138148 1.153603082
8050022650 5236.9 -1.08249136 -0.9748309104 0.0142176719999998
8050022890 70164.9 1.912550982 1.8426612192 1.204768418
8050024130 6876 0.748169152 2.257847982 1.413129881
8050024230 15550.3 0.965582416 2.290280692 1.407068889
8050024240 44057 1.606422862 1.9812429044 1.333705219
8050025160 9342 0.556967277000001 2.059551387 1.35320982
8050025170 12604.6 0.362244126 1.7390726324 1.164546344
8050025650 15779 0.316887809 1.6772373302 1.114204013
8050025660 53748.9 1.422885494 1.6742318832 1.097490868
8050026850 13607 0.677174356000001 2.0946741332 1.319383901
8050026860 54317.7 1.804637797 1.9012868566 1.250062343
8050028930 34998.6 0.897139966 1.7051515296 1.154244492
8050030130 24832.9 0.0342430420000005 0.88216347 0.650980696
8050030970 52944.2 2.289929158 1.9322199504 1.446801707
8050032840 20406 0.479402881 1.543660191 1.072365291
8050033310 5660.2 -0.116183308 1.5366117848 1.083793884
8050033320 21401.9 0.258704158000001 1.456378846 0.856073699000001
8050034090 5260.7 0.176461473 1.8529703126 1.250713636
8050034100 1049.4 0.0339351019999997 1.8422018672 1.254542446
8050034170 5004.2 0.15062545 1.8786318712 1.226955834
8050034180 30558.5 0.441606968 1.442536482 0.51359289
8050035010 5239.8 -0.109465741 1.5743843406 0.793657202
8050035020 131053.2 3.356023609 0.710152281 -0.118493567
8050038870 9993.5 0.555250825 1.6109370158 0.802812373
8050039130 11659.3 0.755171113 1.7258666066 1.152588559
8050039140 117062.1 4.05074861 1.7882073936 1.041504267
8050041980 64750.9 2.660289575 2.107602063 1.227977412
8050041990 4594.4 0.799683216000001 2.2606670016 1.497117225
8050042220 10909.7 0.364689179000001 1.6021117978 0.976073352
8050042230 55676.8 1.569806895 1.4185504602 0.9076201
8050042910 17386.1 0.452627268000001 1.7232709308 1.000426422
8050042920 14708.1 0.421500802 1.6031904688 1.089930633
8050043200 11061.6 -0.907113334 0.0928703251999998 -0.472863225
8050043890 9536.3 0.845837748000001 2.0697933796 1.423285982
8050044560 69055.4 1.070860907 0.6414981466 0.585734608
8050047650 1152.1 -0.626821432999999 1.2912627942 0.958205899
8050047690 1399.5 -1.556268331 -0.3441494814 0.27763901
8050047730 19989.2 -0.197444155999999 1.1743519488 0.777840884
8050048550 8103.4 -0.520625880999999 1.084519021 0.76167226
8050048860 12090.4 -1.086457263 0.2343664822 0.374974665
8050049370 930.6 -2.280529373 -1.3690493338 -0.286147362
8050049390 5317.3 -0.80710985 1.1445232404 0.786675827
8050049610 2274 -0.805009026 1.2532468328 0.810569637
8050049710 55639.2 0.394638867000001 0.2579871426 0.128099978
8050051550 42409.7 -0.605445034 -0.1205352376 -0.490538348
8050053140 111943.9 1.393320573 -0.2042615326 -0.651888954
8050056830 4842.4 -2.799602493 -1.6558285922 -1.709403631
8050056840 1840.4 -2.821644837 -1.6566956762 -1.539759222
8050056990 3297.5 -2.855037308 -1.6716316096 -1.710188519
8050057000 16120.8 -2.163805995 -1.2180011234 -1.193082205
8050057510 8624 -1.856410043 -0.2312841014 -0.625274607
8050057520 1218.2 -2.29324888 -0.6576116204 -1.03321431
8050057550 4601.3 -2.21980517 -0.7773321356 -0.740679018
8050057560 51335.5 -0.869303737 -1.239608797 -1.263380706
4050000010 892 0.97600956 1.377162588 -0.116258208
4050000080 2796.2 1.423550393 2.3904566258 -0.131740063
4050000090 690.1 1.567103815 2.4514236534 0.699560411
4050000160 60969.6 3.382997265 2.553085259 0.428019511
4050000170 1973.6 1.640289985 2.5326724962 0.409620291
4050000240 4290.1 1.782685631 2.5927056782 0.719644511
4050000250 4575.2 1.83252782 2.6038758944 0.987830034
4050000370 12049.3 2.135311139 2.6331231226 0.883403896
4050000380 14679.1 2.253099152 2.636841048 1.149518448
4050000880 8403.1 2.391267598 3.0394189844 1.454460904
4050098950 40295.7 3.393227223 2.9888930606 1.277536476
4050098940 54602.8 3.564127699 2.7407952706 0.868915909
4050128810 36834.9 3.492763603 3.0366449094 1.436634011
4050128730 21952.9 2.830371679 2.9603547674 1.36565239
4050150570 9096 3.00519661 3.2301407004 1.95072909
4050150580 22626.3 3.072133411 3.0727693054 1.185376663
4050165380 30070.7 3.204937023 3.0099813826 1.142362013
4050165470 118.6 3.305281703 3.717806467 1.825218093
4050169390 25933.3 3.432754683 3.1631696666 1.789976101
4050169400 8271.6 3.020662157 3.1804115726 1.980245942
4050183970 5459.2 2.871457318 3.231613262 1.878284335
4050183770 24565.2 3.181165424 3.142760298 1.032785404
4050195690 23215.1 3.454502449 3.0688268822 1.862296288
4050195810 33040.3 3.658249286 3.1735691212 1.572716657
4050186730 1945.8 2.891055337 3.132929249 2.020697911
4050186800 52717.5 4.159968407 3.0189887534 1.621562801
4050185230 7718 2.789978049 3.1193462466 1.744669373
4050185380 22719 3.177725782 3.0419237524 1.632179572
4050236600 328 2.879932107 3.1345503638 2.075455375
4050236610 29728.4 3.590685639 3.241308041 1.256562998
4050240510 53630.6 4.736183157 3.456727579 1.684546948
4050240390 17493.1 3.209739562 2.9233748836 1.617627797
4050225210 37178 3.768025933 2.9098106898 1.369866871
4050225200 97730.7 5.618651176 2.925685696 1.801082119
4050154410 1356.6 2.580156153 3.0697180746 1.853433006
4050154300 8643.6 2.544038144 2.9380654588 1.648395823
4050150480 70141.4 4.07846066 2.7455353384 1.049794094
4050150470 7826.3 2.659934842 2.9943308664 1.79602091
4050148980 15624.9 2.820514967 2.9209837054 1.740539952
4050148900 15521.9 2.857648667 2.9751845714 1.820183
4050136250 15155.4 2.579290556 2.817204164 1.594001384
4050136170 7677.4 2.644699097 3.0524103498 1.875821659
4050124280 15409.2 2.718159087 2.9486662994 1.776750672
4050124220 12791.1 2.610280268 2.944417376 1.792147991
4050251820 325.4 2.969263951 3.0603659046 2.041969837
4050251620 41586 3.975758783 2.969189365 1.944582515
4050255230 39397 3.974019687 2.8490224366 1.832500465
4050255430 74102.8 5.070456495 2.940841195 1.676637529
4050114800 31029.3 2.85300162 2.7592030628 1.203265656
4050114730 24384.6 2.696205964 2.8496285368 1.533114461
4050113950 68389.4 3.973092438 2.8000512964 1.224439751
4050113890 27810 2.836430617 2.870096609 1.636749504
4050245080 42301.1 3.789054169 2.7145170482 1.550724312
4050244900 167288 7.276800676 2.7837067936 1.467780797
4050094650 16015.5 2.244816703 2.746253623 1.281730602
4050094550 2710.5 1.96093043 2.8181505712 1.19463979
4050089990 22408.5 2.225057687 2.6245047638 0.982068321
4050090000 58862 3.496343137 2.7730577318 1.082016308
4050094870 16105.9 2.328975862 2.7752781376 1.269332279
4050094810 3481.4 1.931751435 2.7945481034 1.412142566
4050092770 9497.7 2.03957589 2.753319332 1.254032871
4050092730 9877.7 1.966568301 2.683461861 1.151325878
4050094220 1283.2 1.842591833 2.7570526458 1.201988596
4050094160 11031.4 2.013657889 2.6901992754 1.122191875
4050095270 8096.1 1.982448794 2.6986381212 1.078476349
4050095320 34855.8 2.87937862 2.7179933696 1.088745128
4050099870 20437.9 2.412965862 2.6694667196 1.14059034
4050099810 12100.8 2.045292678 2.6328266652 1.025935566
4050110480 32625.9 2.947397782 2.6679940136 1.24856232
4050110370 15771.4 2.334436179 2.7199734674 1.07304893
4050111700 27444.9 2.533519739 2.6575539006 1.120980336
4050111760 3166.6 1.9607559 2.692252804 1.170413968
4050114350 9817.3 2.185333831 2.580403765 1.294249598
4050114260 37605.2 3.020709956 2.7628564292 1.120977056
4050136400 8159.7 2.399712507 2.6862503762 1.581514469
4050136410 15787.9 2.471397179 2.7252548398 1.257217522
4050118450 73874.1 4.181317745 2.6030558742 1.100940659
4050118460 9138.9 2.143854538 2.678404084 1.137059828
4050146480 2527.4 2.172183268 2.5649258132 1.534951041
4050146590 54661.5 3.827663087 2.7213089134 1.463551233
4050151740 69250.1 4.478015562 2.7067656788 1.639609459
4050151730 90327.3 4.894457103 2.5497179702 1.422782312
4050000890 9126.5 2.315474588 2.8146917096 1.191052991
4050001240 21655 2.714860967 2.7661894282 0.820397718
4050001250 16995.8 2.803311721 2.9468291258 0.933282849
4050001560 7666.6 2.613252936 3.1289725588 0.787655956
4050001570 44978.8 3.966865322 2.913798336 0.897907202
4050002470 16787.3 3.284142458 3.0014117412 1.530815267
4050002480 4266.8 2.968762048 2.8365063012 1.548988023
4050002770 33170.4 3.793453436 2.9892146076 1.183950983
4050002780 6872.4 3.068917495 2.9071544946 0.974446278
4050003020 99062.1 6.432586477 3.1484387698 1.459538965
4050005050 25245.3 4.139072773 3.2165547986 1.191473718
4050005060 53777.1 4.808502288 2.941313232 1.381840508
4050005710 62213.4 4.754749621 2.956782735 0.859128507
4050005720 25682.6 3.860220344 2.7386371156 1.651516008
4050006520 27825.1 3.914732165 2.9742912038 1.620576602
4050006530 470.8 3.473779587 3.0383190722 2.148436619
4050006570 43174.1 4.345490468 2.9286064996 1.968624039
4050348030 11136.9 3.284050153 2.9318597866 1.974618903
4050348020 5989.1 3.178668584 2.8769796832 2.068647891
4050327320 12737.8 3.377845238 2.898355832 2.052927259
4050327110 46629.8 4.107139707 2.7086026358 1.711642404
4050332450 1239.5 3.072672121 2.9324265414 2.050298339
4050332620 12667.3 3.26650934 2.7156009228 1.870980422
4050332910 29305.1 3.387413616 2.5149357948 1.26346142
4050333000 29420.1 3.578330557 2.5936879098 1.403625407
4050006580 37116.3 3.981683137 2.609624643 1.583300146
4050006940 3744.2 3.186665058 2.6163093684 1.678287076
4050007080 45724.3 4.154467539 2.7331839166 1.16687005
4050007090 10034.3 3.716352228 2.8861566368 2.160456374
4050007380 9825 3.654501054 3.1055524308 1.937204482
4050007400 117.1 2.144705378 -0.2430018132 0.809099119
4050007410 1074.7 3.459973789 2.7920560522 2.175785735
4050483160 1663.1 3.620570382 3.1497502372 2.325484467
4050483080 70424.7 4.942309762 2.6157184232 1.228850865
4050486110 33105.9 4.202926178 2.8836740716 1.506388435
4050486260 7.1 3.587579727 3.1352524574 2.317050453
4050486970 65199.9 5.358528308 2.9621105244 1.78475604
4050486980 4780.7 3.936646766 3.2695707556 2.422036463
4050567380 19912.3 3.791806487 2.7346238802 1.32098643
4050567390 15161.7 4.157792265 3.1574482782 1.971641086
4050007420 20335.7 4.403728924 3.2470811348 2.367209455
4050007660 14362.2 4.343920088 3.3897415664 2.451262786
4050007670 3784.3 3.795817262 3.0462026848 2.285870978
4050007850 77127.5 5.896789127 3.0231303378 1.72243049
4050627250 7777 3.826869959 2.9473260446 1.972710735
4050627620 222.3 3.736247933 3.1663704526 1.825040017
4050625630 4921.8 3.904449924 3.2316846796 1.892435928
4050625500 27259.2 3.975869548 2.7298523 1.048305239
4050603740 40071.6 4.315299131 2.7046472354 1.287551182
