"HydroSHEDS_ID" "Latitude" "Longitude" "Area" "Elevation" "Slope" "CTI" "NDVI"
"8050034180" 72.5963 -83.1672 30558.5 390.0247 7.6464 9.623 0.035
"8050035010" 71.9805 -81.7782 5239.8 294.2892 4.8756 10.8271 0.017
"8050035020" 69.2311 -70.0365 131053.2 619.3388 11.5336 9.4105 -0.227
"8050038870" 66.2312 -68.2159 9993.5 195.1227 6.8944 10.4943 0.026
"8050039130" 64.637 -67.8796 11659.3 536.7554 2.9927 10.7631 0.047
"8050039140" 64.2359 -70.6321 117062.1 252.1109 5.2552 11.0456 0.053
"8050041980" 66.1655 -70.2107 64750.9 227.002 2.1253 14.1755 0.011
"8050041990" 67.1582 -72.0371 4594.4 50.219 0.8414 13.0246 0.129
"8050042220" 68.529 -71.1301 10909.7 338.2907 3.8021 10.7323 0.019
"8050042230" 69.709 -74.9673 55676.8 287.6295 3.1765 11.4257 -0.078
"8050042910" 71.094 -79.414 17386.1 302.8609 2.9764 11.6478 0.024
"8050042920" 70.2415 -81.877 14708.1 129.3521 2.3121 11.6308 -0.021
"8050043200" 73.2472 -78.6666 11061.6 628.861 11.7929 9.1272 -0.417
"8050043890" 67.7717 -76.1226 9536.3 28.3771 0.3986 13.6276 0.032
"8050044560" 75.5299 -111.4776 69055.4 124.2025 3.281 10.6011 -0.29
"8050047650" 75.2229 -104.2349 1152.1 74.282 2.1554 10.5827 -0.059
"8050047690" 77.4214 -105.1987 1399.5 31.4066 1.7487 10.8381 -0.646
"8050047730" 75.8459 -99.5617 19989.2 116.4796 3.3623 10.2888 -0.083
"8050048550" 75.1167 -94.8075 8103.4 123.8129 3.1255 10.4875 -0.128
"8050048860" 78.6249 -102.2051 12090.4 60.5055 2.7728 10.6707 -0.427
"8050049370" 79.9521 -99.335 930.6 58.5292 2.4352 10.8137 -1
"8050049390" 78.3215 -96.67 5317.3 55.755 1.9563 11.1264 -0.128
"8050049610" 77.623 -94.7379 2274 63.4117 2.4976 10.8398 -0.077
"8050049710" 75.443 -87.64 55639.2 444.3631 5.6016 9.8941 -0.39
"8050051550" 79.6788 -91.2055 42409.7 518.4061 9.5723 9.2794 -0.477
"8050053140" 80.053 -82.5145 111943.9 605.5734 10.3885 9.2909 -0.506
"8050056830" 82.4401 -75.8133 4842.4 1008.5682 13.6716 9.0293 -1
"8050056840" 83.0424 -75.1629 1840.4 345.6648 13.4737 9.0663 -1
"8050056990" 82.5692 -72.9103 3297.5 920.3018 13.817 8.9304 -1
"8050057000" 82.3991 -66.9086 16120.8 573.3851 10.9331 9.1951 -0.853
"8050057510" 81.8246 -71.9145 8624 825.8992 8.0012 10.2321 -0.558
"8050057520" 81.47 -68.5912 1218.2 596.5385 12.11 8.8286 -0.638
"8050057550" 81.1686 -72.1495 4601.3 863.6056 7.3819 9.6224 -0.723
"8050057560" 79.0747 -75.8789 51335.5 786.0266 12.2969 9.0795 -0.867
"4050000010" 55.2413 135.751 892 453.4348 15.1566 8.554 0.003
"4050000080" 55.4189 135.2772 2796.2 743.0248 18.9853 8.2883 0.378
"4050000090" 54.9647 135.1551 690.1 342.4532 10.9166 9.3459 0.343
"4050000160" 54.4978 133.0403 60969.6 684.2243 13.7052 9.0275 0.394
"4050000170" 54.3597 135.3454 1973.6 516.1022 14.3341 8.9357 0.391
"4050000240" 53.9544 135.4701 4290.1 605.1872 10.884 9.3367 0.39
"4050000250" 54.2626 136.3635 4575.2 267.7256 8.8537 9.3774 0.393
"4050000370" 53.3712 135.8351 12049.3 485.4159 9.5249 9.7831 0.379
"4050000380" 53.6054 138.712 14679.1 172.012 7.408 9.806 0.38
"4050000880" 53.5262 139.7023 8403.1 137.4956 4.7059 11.8044 0.419
"4050098950" 51.7525 139.277 40295.7 248.7874 7.317 10.7171 0.451
"4050098940" 52.1515 136.3201 54602.8 490.6097 10.5444 9.7021 0.417
"4050128810" 49.9583 136.9053 36834.9 252.6332 6.1748 11.0889 0.442
"4050128730" 51.2845 136.7483 21952.9 288.2777 6.6743 10.1809 0.467
"4050150570" 48.6457 135.5041 9096 72.0002 1.3627 12.7804 0.418
"4050150580" 48.8775 137.1993 22626.3 431.8748 9.6044 9.8939 0.513
"4050165380" 49.5611 134.1203 30070.7 450.4955 9.5754 9.9361 0.491
"4050165470" 48.5301 135.0083 118.6 46.881 1.6384 18.0115 0.319
"4050169390" 48.3777 132.8893 25933.3 174.8921 3.1712 11.9571 0.436
"4050169400" 47.8496 134.4139 8271.6 78.9917 1.1383 12.6911 0.402
"4050183970" 47.4971 134.878 5459.2 145.455 3.4527 10.959 0.509
"4050183770" 47.6855 136.677 24565.2 619.9957 11.9344 9.038 0.578
"4050195690" 46.6902 132.4725 23215.1 131.5149 2.7347 11.8067 0.404
"4050195810" 46.5962 135.1574 33040.3 369.285 6.6627 10.1132 0.529
"4050186730" 47.5325 131.7938 1945.8 62.6656 0.1833 13.5165 0.341
"4050186800" 47.1472 129.9792 52717.5 302.1978 5.4005 10.4409 0.459
"4050185230" 48.4532 131.9619 7718 203.7984 4.0292 10.9321 0.474
"4050185380" 48.456 130.6334 22719 243.4246 5.0102 10.6334 0.462
"4050236600" 45.8981 133.6045 328 71.8572 1.108 11.8153 0.424
"4050236610" 45.6684 135.2516 29728.4 522.3641 10.7524 9.2415 0.595
"4050240510" 44.6057 133.1697 53630.6 301.4513 6.1203 12.3505 0.506
"4050240390" 45.136 131.154 17493.1 352.2376 5.6617 10.1626 0.432
"4050225210" 44.5258 129.156 37178 541.9492 8.4263 9.4303 0.463
"4050225200" 46.0115 127.3052 97730.7 245.4738 3.2223 11.106 0.387
"4050154410" 49.3116 129.678 1356.6 141.899 1.9126 12.0381 0.402
"4050154300" 49.6962 130.8553 8643.6 336.8479 4.1082 10.0498 0.46
"4050150480" 51.0221 132.4193 70141.4 666.3646 8.7887 9.3464 0.433
"4050150470" 49.0918 128.9507 7826.3 318.0489 2.4687 10.9684 0.43
"4050148980" 49.0205 127.719 15624.9 374.2186 2.9962 10.4039 0.433
"4050148900" 49.9259 128.0869 15521.9 224.7385 1.8203 11.4929 0.399
"4050136250" 51.0367 126.9874 15155.4 306.88 3.833 10.203 0.414
"4050136170" 50.5233 128.3694 7677.4 192.6464 1.1193 12.0253 0.401
"4050124280" 50.9689 129.8165 15409.2 276.3345 1.8931 11.1359 0.412
"4050124220" 51.4821 128.345 12791.1 225.614 1.6361 11.278 0.405
"4050251820" 45.4606 124.7953 325.4 129.4254 0.3526 13.3531 0.316
"4050251620" 47.1175 125.1905 41586 188.9209 0.6386 12.8475 0.316
"4050255230" 45.0053 122.6816 39397 313.8704 2.1257 12.1441 0.302
"4050255430" 43.3284 126.4698 74102.8 445.8004 5.3875 10.3455 0.422
"4050114800" 51.9512 124.6054 31029.3 610.7047 7.1036 9.5638 0.43
"4050114730" 52.8896 125.3478 24384.6 373.3208 3.9003 10.2108 0.432
"4050113950" 52.7324 131.1053 68389.4 526.9528 6.5584 10.1104 0.419
"4050113890" 52.9887 127.8885 27810 327.3498 2.6317 10.6655 0.416
"4050245080" 46.0829 121.7701 42301.1 474.5526 4.6685 10.7817 0.329
"4050244900" 49.0163 123.904 167288 479.9756 5.2333 10.2336 0.393
"4050094650" 54.0368 125.5698 16015.5 557.3342 5.4592 9.9315 0.414
"4050094550" 53.7437 127.2199 2710.5 404.4507 6.9007 10.3832 0.415
"4050089990" 55.0553 125.3275 22408.5 712.4264 7.7816 9.3443 0.405
"4050090000" 54.857 128.9637 58862 643.0301 6.7351 10.5963 0.392
"4050094870" 52.8722 122.7107 16105.9 632.1293 6.1472 9.5856 0.438
"4050094810" 53.7329 123.8978 3481.4 462.8239 4.6958 9.8749 0.433
"4050092770" 53.9216 122.4487 9497.7 593.5281 5.958 9.664 0.43
"4050092730" 54.3434 123.4857 9877.7 645.0272 6.5163 9.5815 0.411
"4050094220" 53.3187 121.7861 1283.2 551.7606 6.9817 9.4543 0.44
"4050094160" 53.9306 120.8039 11031.4 734.9998 6.9034 9.4059 0.421
"4050095270" 53.3952 119.9825 8096.1 644.0664 7.9546 9.2332 0.431
"4050095320" 52.2588 119.8132 34855.8 746.9668 7.962 9.2846 0.431
"4050099870" 52.4548 117.6172 20437.9 749.0254 7.1132 9.3896 0.409
"4050099810" 53.3714 118.3585 12100.8 819.3738 7.7599 9.2812 0.405
"4050110480" 50.816 119.2468 32625.9 740.9301 6.2054 9.7626 0.383
"4050110370" 51.7376 121.7789 15771.4 873.0953 7.8709 9.3379 0.427
"4050111700" 53.1122 116.2819 27444.9 914.7794 6.5979 9.4511 0.404
"4050111760" 51.8857 115.9963 3166.6 734.6642 7.1179 9.428 0.413
"4050114350" 51.2249 114.9019 9817.3 780.1457 5.1343 9.8655 0.348
"4050114260" 51.4397 113.1537 37605.2 998.2385 7.3983 9.4562 0.435
"4050136400" 49.8166 118.883 8159.7 628.8047 2.6401 10.8737 0.328
"4050136410" 50.5709 121.2514 15787.9 844.8216 6.106 9.7523 0.403
"4050118450" 49.692 112.5256 73874.1 1121.3055 6.9841 9.6997 0.359
"4050118460" 51.4452 117.1476 9138.9 882.5721 7.133 9.398 0.408
"4050146480" 49.6133 117.622 2527.4 678.6777 2.6783 10.7022 0.293
"4050146590" 48.9632 120.2105 54661.5 818.3288 4.0118 10.4759 0.358
"4050151740" 47.351 118.0795 69250.1 795.2976 1.933 11.6458 0.286
"4050151730" 47.8017 111.8557 90327.3 1123.4646 3.1061 10.9497 0.268
"4050000890" 51.5414 140.7333 9126.5 220.2858 8.4644 9.3566 0.459
"4050001240" 49.9902 139.4892 21655 584.6593 11.9788 8.9527 0.457
"4050001250" 48.4336 139.2769 16995.8 554.2144 12.1054 8.9623 0.515
"4050001560" 47.8936 138.1758 7666.6 713.1589 14.3452 8.7278 0.59
"4050001570" 44.6773 135.4929 44978.8 440.2179 14.0325 8.757 0.5
"4050002470" 43.8798 131.1369 16787.3 421.8312 7.5192 9.5302 0.488
"4050002480" 42.9382 131.1672 4266.8 152.2391 7.6005 9.6232 0.421
"4050002770" 42.7562 129.5941 33170.4 665.9885 11.2106 9.0206 0.506
"4050002780" 41.688 129.6192 6872.4 544.5045 13.9112 8.8061 0.484
"4050003020" 36.974 127.8775 99062.1 286.3146 11.7284 9.1593 0.534
"4050005050" 37.6402 127.9297 25245.3 440.4616 14.5075 8.7691 0.581
"4050005060" 39.0445 126.0797 53777.1 266.0214 11.0233 9.332 0.459
"4050005710" 41.0941 126.317 62213.4 785.9989 15.0111 8.6995 0.505
"4050005720" 39.9396 122.7027 25682.6 139.4233 6.9481 10.0666 0.352
"4050006520" 41.4183 123.6678 27825.1 243.4253 7.2306 10.5343 0.417
"4050006530" 40.864 121.9739 470.8 2.8941 0.126 14.6627 0.223
"4050006570" 42.3551 123.0416 43174.1 157.6165 2.6673 11.4806 0.355
"4050348030" 43.4171 124.5824 11136.9 222.862 2.0359 11.5401 0.357
"4050348020" 43.2414 123.0122 5989.1 172.2546 0.5161 12.3442 0.295
"4050327320" 43.5544 121.9127 12737.8 217.5183 0.3516 12.705 0.285
"4050327110" 44.2877 120.8282 46629.8 442.6048 3.3102 11.2093 0.298
"4050332450" 43.4846 121.2277 1239.5 251.7779 0.2274 13.0869 0.277
"4050332620" 42.7824 120.7414 12667.3 421.8379 1.7682 11.8228 0.263
"4050332910" 43.3347 118.2455 29305.1 1041.4065 6.8329 9.8358 0.297
"4050333000" 42.2647 119.0266 29420.1 803.6548 6.5089 10.0483 0.31
"4050006580" 41.3138 120.48 37116.3 308.0049 6.3756 9.9165 0.319
"4050006940" 39.917 119.3043 3744.2 133.3884 5.8435 10.6894 0.276
"4050007080" 41.3125 117.5847 45724.3 911.6102 10.1073 9.3581 0.392
"4050007090" 39.4759 118.4525 10034.3 19.5968 0.7351 13.1768 0.241
"4050007380" 39.9435 117.6008 9825 109.1492 4.7146 11.5578 0.405
"4050007400" 39.0461 117.7075 117.1 3.027 0.4938 15.6008 -1
"4050007410" 39.0156 117.4024 1074.7 3.6118 0.2459 13.3847 0.195
"4050483160" 39.1979 116.6746 1663.1 10.786 0.1861 13.2682 0.329
"4050483080" 40.3211 114.9301 70424.7 1008.9037 8.71 9.8682 0.32
"4050486110" 39.0784 115.0796 33105.9 455.4708 8.3495 10.5936 0.373
"4050486260" 39.0426 116.8949 7.1 4.9352 0.1862 13.4079 0.316
"4050486970" 37.896 114.5468 65199.9 458.7879 5.5386 11.4304 0.353
"4050486980" 37.332 116.0391 4780.7 26.7668 0.1634 13.3396 0.361
"4050567380" 36.6216 113.3643 19912.3 997.6767 9.6355 9.5527 0.365
"4050567390" 35.7063 114.0155 15161.7 315.5653 5.5607 11.2647 0.423
"4050007420" 37.6934 116.7754 20335.7 17.1531 0.1407 13.9998 0.32
"4050007660" 36.9943 116.8319 14362.2 22.7842 0.1313 13.8684 0.375
"4050007670" 37.8612 118.4813 3784.3 4.9723 0.1433 13.9258 0.253
"4050007850" 35.3066 113.5117 77127.5 527.1067 7.7505 10.3943 0.419
"4050627250" 35.1381 110.7575 7777 562.7608 4.3714 10.9981 0.36
"4050627620" 34.5793 110.1824 222.3 610.6697 7.0227 10.8801 0.442
"4050625630" 34.6356 109.6363 4921.8 631.4743 6.4621 10.9656 0.461
"4050625500" 36.0707 108.9582 27259.2 1232.8186 12.5609 8.904 0.395
"4050603740" 37.1189 111.945 40071.6 1121.7037 9.4074 9.5369 0.357
"4050603570" 36.5014 110.1078 28483.5 1125.1197 14.1999 8.6053 0.349
"4050629690" 34.4857 109.1527 992.8 457.9724 2.8097 11.6426 0.441
"4050629590" 34.94 108.9333 4547.9 918.9498 8.7448 9.6 0.439
"4050631880" 35.8152 107.4817 45411.7 1387.4341 12.3203 8.9351 0.312
"4050631960" 34.3954 107.5352 28426.8 1213.5907 13.6336 9.2266 0.512
"4050548370" 38.9802 111.0616 58306.7 1270.3681 8.5918 9.3593 0.234
"4050548260" 38.1811 108.8353 52816.1 1301.6558 3.7226 10.9674 0.183
"4050625230" 35.404 105.7591 10713.7 1869.5509 11.9404 8.7913 0.27
"4050625490" 34.8836 104.7318 12643.3 2148.9693 13.7851 8.6668 0.304
"4050448990" 40.379 109.758 20983.1 1257.5073 3.1301 10.9409 0.177
"4050448840" 40.7815 111.5488 17620.4 1424.8534 6.8885 10.3678 0.261
"4050431380" 38.7461 106.8902 49568.1 1319.621 2.4949 11.2403 0.155
"4050431060" 41.2145 108.2946 26569.8 1313.064 3.5159 11.3531 0.188
"4050534090" 37.2022 104.6141 19623.9 1727.4205 5.4773 10.0156 0.149
"4050534180" 36.6538 105.9197 14473.6 1755.1089 8.1284 9.425 0.19
"4050563950" 36.4736 103.7406 14968.8 2186.872 10.3568 9.1708 0.219
"4050564070" 35.9048 104.9108 10681.3 1959.9071 11.8671 8.8295 0.195
"4050578830" 36.0197 103.1344 1244.3 2056.5402 15.2344 8.6204 0.214
"4050578640" 37.2083 100.5929 62487.2 3433.4812 11.0303 10.7594 0.271
"4050585650" 34.8121 103.177 25428.8 3044.2469 15.7795 8.588 0.395
"4050585760" 35.812 103.3016 540.1 2044.5826 15.0733 11.2495 0.232
"4050589340" 35.7872 101.1989 31612.7 3301.8949 12.452 9.2075 0.278
"4050589480" 35.2546 102.729 7198.9 3153.202 14.8707 8.6995 0.381
"4050603550" 35.1783 99.4568 6539.8 4242.926 15.2393 8.7811 0.256
"4050603560" 34.7049 100.8229 25936.7 3872.9665 14.3594 8.8355 0.358
"4050646320" 33.4986 102.8622 7670.4 3554.1549 6.0323 10.548 0.416
"4050646500" 34.0647 99.3385 78354.2 4264.1216 8.6929 9.9512 0.295
"4050007860" 37.4523 118.6536 2732.4 5.1125 0.1543 13.8379 0.192
"4050007940" 36.8407 118.0257 10846.3 124.3156 3.3416 11.7982 0.41
"4050007950" 36.6932 118.8523 5908.6 121.9246 3.0007 11.6602 0.364
"4050008060" 36.1973 119.1895 6596.8 123.1664 2.4307 11.4163 0.373
"4050008070" 36.419 120.3208 43516.7 69.9892 2.9791 11.1959 0.349
"4050009170" 35.0536 117.4384 58813.1 96.7314 1.9228 12.3976 0.429
"4050009180" 34.1238 119.7402 3305.9 4.9086 0.147 13.6871 0.493
"4050009280" 33.2379 119.8628 12134.4 3.9005 0.0853 14.3888 0.532
"4050009290" 32.6985 120.7439 17536.2 4.3714 0.1063 14.1179 0.489
"4050009880" 32.3455 120.009 4424.8 5.2916 0.1475 14.2538 0.508
"4050694350" 31.0838 117.7668 77129 114.5668 5.5798 11.4791 0.53
"4050694190" 33.4737 118.3132 17568.4 25.1826 0.4685 14.5546 0.464
"4050668010" 32.664 117.9657 6108.1 50.6975 1.4689 11.948 0.422
"4050667920" 33.7229 117.6169 9853.7 30.1871 0.8062 13.4659 0.486
"4050670370" 33.8123 116.6771 13146.2 33.0875 0.1812 13.4052 0.493
"4050670500" 32.9207 117.553 3124.5 38.0786 1.062 12.537 0.443
"4050675920" 34.1377 115.3679 15266.6 50.5101 0.1674 13.3453 0.461
"4050676030" 32.9132 116.4368 16629.1 36.5189 0.4643 13.155 0.463
"4050689020" 33.7779 114.0021 38140.8 164.4917 2.5722 11.9874 0.465
"4050689150" 32.28 115.0085 52241 139.3634 3.8165 11.4147 0.496
"4050773130" 30.5021 114.9951 33943.4 148.4525 6.8669 10.7855 0.514
"4050773260" 29.6001 116.1881 1070.7 66.4815 3.8655 15.9454 0.497
"4050783970" 28.4672 116.9793 61821 191.0971 8.0714 10.5711 0.608
"4050783960" 29.3832 115.7622 2030.7 114.3474 6.2814 11.3496 0.535
"4050791820" 28.7526 115.8899 1725.8 52.3108 2.4907 12.0188 0.421
"4050791810" 28.9838 114.9329 14793.5 324.8388 12.0833 9.503 0.647
"4050817390" 27.6348 115.1006 16943.1 161.104 6.2187 10.1128 0.578
"4050817380" 28.3378 114.8991 7855.9 160.6409 5.9285 10.0907 0.571
"4050748310" 30.0014 113.4345 22235 72.0397 2.7471 12.9964 0.496
"4050748300" 30.5669 114.08 508.2 25.6186 1.0432 12.7108 0.379
"4050744670" 31.2737 112.5174 14961.3 152.0985 4.6308 11.1332 0.518
"4050744360" 31.3767 113.4432 19461.8 126.1069 4.4307 10.6105 0.501
"4050859240" 27.0852 114.3421 9095.1 298.5723 9.6409 9.4233 0.63
"4050859250" 25.9599 115.1516 47088.9 352.5845 10.3357 9.1725 0.644
"4050783120" 30.7333 109.9485 74517.4 792.9231 16.9396 8.8903 0.58
"4050783330" 29.293 112.966 6993.3 77.1343 2.9508 13.877 0.528
"4050795650" 28.9491 112.6552 1134.3 28.7583 0.2776 14.9837 0.474
"4050795660" 26.8383 112.6071 102149.7 312.1489 9.122 9.5238 0.569
"4050802670" 28.7858 112.4232 562.3 34.3351 0.6308 14.3205 0.42
"4050802680" 27.5134 111.2386 29520.5 433.6755 11.2536 9.1952 0.565
"4050801390" 28.8817 111.2835 14070.3 210.318 8.5366 10.11 0.586
"4050801220" 29.6499 111.0708 26906.3 436.5338 11.5457 9.9145 0.586
"4050704560" 32.8297 112.5348 24051.3 237.1165 4.2904 10.9776 0.459
"4050704410" 32.1033 111.2929 11720.5 616.3675 13.6755 9.3371 0.568
"4050687420" 32.627 111.0145 4553.1 415.1555 13.3781 9.2789 0.525
"4050687330" 33.4771 110.8511 16148.9 786.9017 16.0028 8.7769 0.53
"4050815910" 27.1448 109.2845 60454.4 629.8484 13.8772 8.7102 0.593
"4050815730" 28.8821 109.4611 19393.4 627.0252 15.8872 8.566 0.577
"4050680810" 33.0565 108.4598 61423.3 1095.8197 21.2759 8.1954 0.591
"4050681060" 32.1035 110.0196 12477.5 1027.4682 22.2511 8.0825 0.628
"4050774570" 27.9097 107.1579 87461.9 1128.1472 14.7435 8.6455 0.535
"4050774560" 30.0297 107.1332 11137.3 465.4502 8.874 9.3843 0.487
"4050779600" 32.2316 105.6935 159177.9 1268.0118 17.6421 8.5476 0.527
"4050779690" 29.0629 105.3884 73361.6 697.5566 11.0299 9.292 0.508
"4050805770" 31.0392 102.4407 135296.4 2941.1391 22.1273 8.2831 0.514
"4050805930" 26.7172 103.0447 86775.1 2013.5462 17.1166 8.5886 0.54
"4050872820" 32.0353 96.1477 269985.3 4285.8264 13.7445 9.1877 0.33
"4050872680" 30.3873 100.3339 128186.5 3811.7829 19.9831 8.3387 0.478
"4050009890" 31.6816 120.7218 4430.5 5.6103 0.3595 13.3097 0.486
"4050010150" 31.1243 120.1367 26251.8 45.0231 2.8362 12.3373 0.48
"4050010160" 30.7837 121.194 4645 5.1664 0.231 13.7279 0.41
"4050010370" 29.4359 119.2541 43614.7 319.5117 13.9704 9.21 0.641
"4050010380" 29.2978 121.1375 29366.5 183.2859 10.7281 9.8793 0.54
"4050011100" 28.2448 119.8158 17206 552.4558 19.337 8.3513 0.688
"4050011110" 27.1577 119.7712 22521.2 472.445 14.7435 8.8254 0.597
"4050011540" 26.6931 117.9564 60892.5 526.7885 14.7346 8.6725 0.7
"4050011550" 25.6782 119.3482 3407.2 147.8063 8.1327 9.8523 0.418
"4050011690" 24.8132 117.747 34316.4 358.627 11.7226 9.165 0.581
"4050012280" 24.5739 116.2346 29396.3 390.4495 11.8168 8.9347 0.668
"4050012290" 23.108 115.548 18089.8 125.7245 7.219 10.1214 0.489
"4050012770" 23.7911 114.6851 33311.3 252.2425 9.7727 9.4594 0.634
"4050012780" 23.0768 113.399 8124.2 73.2638 4.2817 10.9927 0.423
"4050012990" 22.7719 112.8805 2886.7 47.6041 4.2823 11.3427 0.499
"4050978600" 23.7892 111.1342 63688.9 293.5838 11.8771 9.143 0.627
"4050978610" 24.4792 113.134 47780 359.0116 11.9466 9.1243 0.643
"4050972210" 23.5371 109.7479 2922.5 214.8224 9.791 9.523 0.575
"4050972260" 23.0863 107.1383 89442.5 475.6182 12.481 9.1022 0.61
"4050960530" 24.6594 107.5486 55124.9 643.4276 16.0765 8.7198 0.591
"4050960280" 25.1924 108.9838 58422.7 525.0643 14.8631 8.7754 0.614
"4050925420" 25.8971 105.0793 26768 1516.6108 15.4521 8.593 0.533
"4050925590" 24.5833 104.011 56768.6 1622.5023 12.5205 9.0422 0.559
"4050013000" 21.7236 109.4077 89832.6 108.3113 6.0593 10.3415 0.521
"4050015000" 21.1642 105.7697 4008.1 100.2915 4.6439 11.6545 0.512
"4051022750" 22.8412 104.9161 36067.6 891.3437 16.4421 8.6151 0.629
"4051022740" 21.2945 105.3667 100.3 16.2172 0.7733 14.017 0.463
"4051023270" 21.507 103.996 19227.6 804.3409 18.3058 8.5216 0.692
"4051023260" 23.5998 102.6366 48788 1387.536 18.262 8.3942 0.629
"4051005660" 22.4116 102.5087 10248.5 1014.8219 21.0049 8.1376 0.73
"4051005540" 22.7235 102.9653 6341.2 1250.9126 22.5189 8.0463 0.671
"4050984860" 23.6117 101.2068 8976.4 1531.692 19.9716 8.198 0.685
"4050984750" 23.5309 101.6074 7092.3 1502.111 19.9541 8.1754 0.644
"4050015010" 20.4993 105.8354 7175.9 53.0002 3.9091 11.6507 0.476
"4050015090" 19.8566 105.907 137.6 6.3083 1.0242 12.325 0.091
"4050015100" 20.5043 104.3663 29596 745.3563 16.8404 8.5766 0.717
"4050015110" 19.336 105.6138 3927.1 43.1345 4.1198 11.0532 0.49
"4050015260" 19.2947 104.5975 27328.2 626.9347 15.2093 8.7834 0.719
"4050015270" 14.3947 108.0132 79690.4 337.8573 9.688 9.6397 0.672
"4050016810" 11.5329 107.2797 29759.6 382.2764 5.1318 10.545 0.686
"4050016820" 10.5147 106.7161 40.7 2.3121 0.2821 17.4106 NA
"4050016830" 11.0983 105.9544 15587.5 11.7788 0.2448 13.5611 0.531
"4050016840" 10.1628 106.198 8231.7 2.9946 0.195 14.1795 0.544
"4050017020" 11.0945 104.9109 20369 54.4811 1.4377 12.8192 0.566
"4051144880" 13.1286 104.0493 88254 83.64 1.723 12.4909 0.633
"4051144860" 12.6053 106.207 26551.7 98.0835 1.6346 11.4125 0.69
"4051128330" 13.9915 107.3001 79014.5 495.0164 7.2591 9.9052 0.716
"4051128230" 14.8644 105.8962 19414.5 244.9484 3.1647 11.2389 0.679
"4051108500" 15.7836 105.5451 4919.4 221.9896 3.8548 10.491 0.627
"4051108580" 15.0702 105.3564 3952 175.9357 1.9187 12.2723 0.55
"4051108670" 15.7362 104.7057 8317.4 145.7204 0.9225 11.6451 0.513
"4051108770" 14.7224 105.0398 4796.9 189.5961 1.8767 11.353 0.587
"4051110370" 14.9936 103.0586 53397.3 205.1204 1.2568 11.8994 0.537
"4051110320" 16.0501 104.0664 8814.5 158.9519 1.1312 11.8536 0.508
"4051100360" 17.0794 104.9301 26094.1 243.7141 5.2149 10.7617 0.639
"4051100320" 16.4946 105.9903 19977.9 335.0228 5.6748 10.1847 0.685
"4051098480" 16.1865 103.2505 3477.3 161.3249 0.7356 12.004 0.472
"4051098410" 16.8231 103.3556 8182.2 199.3077 1.6425 11.5731 0.51
"4051080170" 17.6445 103.7306 12987.4 177.6689 1.1722 11.5936 0.542
"4051080120" 18.0364 104.2388 2057.4 203.5157 3.5907 11.559 0.648
"4051096750" 16.7492 102.2488 15118.1 326.7965 3.4043 11.2029 0.568
"4051096740" 15.9469 102.0318 13810.3 303.9749 2.879 11.0832 0.535
"4051071320" 18.3703 104.7462 14807.4 742.5959 14.2776 8.8027 0.738
"4051071310" 18.7063 103.4499 11490 644.0689 10.9388 9.572 0.681
"4051073830" 18.6572 102.1404 53902.2 575.8916 11.2805 9.3612 0.674
"4051073760" 18.886 102.6446 16807.7 711.3192 11.7022 9.5854 0.705
"4051043580" 20.2604 100.4486 54911.5 757.1025 12.3587 9.0774 0.713
"4051043590" 21.2268 102.2792 26057.6 881.4378 16.8233 8.4177 0.748
"4051022090" 21.8109 99.8828 15209.3 1222.3198 15.591 8.5343 0.698
"4051022100" 22.892 100.5906 54660.3 1365.7418 16.4884 8.4734 0.684
"4050933180" 28.8661 98.2603 41312.9 3662.5753 23.4856 8.0282 0.446
"4050933190" 25.7925 99.9138 12061.1 2342.3741 17.3798 8.9157 0.603
"4050730280" 32.1142 95.6504 16904 4617.0029 18.6925 8.3277 0.293
"4050730290" 31.5274 97.2941 4719.1 4310.9275 22.4443 8.0378 0.41
"4050705180" 32.9148 95.3151 19111.8 4624.6367 16.3158 8.5615 0.283
"4050705050" 32.4196 96.923 12878.4 4465.5987 19.2871 8.2808 0.337
"4050017030" 9.3971 105.9302 2031 7.3812 0.7426 13.4499 0.344
"4050017110" 9.658 105.5739 6032.5 3.3222 0.1221 13.6584 0.521
"4050017120" 11.2903 103.4755 47125.8 144.366 4.1327 11.2217 0.621
"4050018230" 13.8227 101.5074 22003.5 101.6545 2.2857 11.8161 0.583
"4050018240" 13.5548 100.7591 519.6 3.0223 0.2003 13.3526 0.446
"4050018280" 17.1924 99.999 144310.5 364.2974 6.8326 10.5209 0.629
"4050018290" 13.5761 100.4188 466.3 2.4832 0.3486 13.1337 0.098
"4050018330" 14.4275 99.9355 12930.6 51.1818 1.2743 12.7865 0.561
"4050018340" 13.479 100.2301 19.4 2.9668 0.6157 11.9554 NA
"4050018350" 13.4438 100.0577 123.1 3.7807 0.3595 13.2801 -0.259
"4050018360" 14.6849 99.0789 28650.2 444.6624 9.8622 9.9254 0.686
"4050018370" 7.7441 100.7294 96703.5 183.1386 7.4257 10.2072 0.728
"4050020060" 3.8538 102.3206 28865.8 265.6683 8.5605 9.5103 0.765
"4050020070" 2.5674 102.7432 43859 78.8589 4.0233 10.687 0.685
"4050020980" 4.8795 101.1992 14874.4 430.0586 10.6949 9.5877 0.782
"4050020990" 8.0175 99.5607 46615.1 114.2855 7.1315 10.1481 0.708
"4050022440" 12.8619 99.027 17738.5 357.5978 14.0162 8.7835 0.747
"4050022450" 13.8535 98.3686 11562.6 174.3036 10.0558 9.5044 0.68
