HydroSHEDS_ID AI
1051601200 2.8493265993266
1051601190 3.14123542646758
1051629430 1.84663973432846
1051629370 2.75511288180611
1051628750 2.42539507973319
1051628760 2.22704602369578
1051623250 2.02978606584701
1051623270 2.23298070939639
1051616230 1.7688475907654
1051616280 1.75559000454951
1051608870 1.7286622576708
1051608860 1.53236778582401
1050015860 64.2370178041543
1050016760 4.86418300653595
1050016770 24.5797649034425
1050016850 2.92075392670157
1050016860 8.34703099625786
1050017350 3.10675162883941
1050017360 59.8946428571429
1050017390 5.07442476074119
1050017400 6.87892316017316
1050018110 56.4013513513514
1050018120 3.15541105434278
1051455380 1.91113339719794
1051455270 1.80649836436666
1051440140 1.55848706818593
1051440050 1.47283720507342
1051417260 1.32639721564924
1051417180 1.38936898395722
1051415100 1.09437393008879
1051415020 1.13023439336445
1050018130 24.5179519200749
1050018310 4.02203376997047
1050018320 18.2030687830688
1050018410 3.35886057449579
1050018420 3.06549559740058
1050018860 1.56788305437828
1050018870 2.51395782123342
1050019010 1.20166079602498
1050019020 1.50788512616202
1050019180 1.13686906958355
1050019190 3.29524654832347
1050019270 1.4386545156666
1050019280 2.61992535608196
1050019420 2.38529342814722
1051327980 1.28085212258485
1051327880 1.20095028795289
1051340390 1.20538308489136
1051340470 1.2413295500608
1051343940 1.13004705495486
1051344010 1.03710469484957
1051369030 1.31809646392961
1051369020 1.17632420317084
1050019430 1.66342114689505
1050020040 1.34091647388886
1051262460 1.07604226305106
1051262550 1.22472288480427
1051251800 1.03463020766977
1051251910 1.04690082644628
1051244040 0.904020908725372
1051244140 1.02769568220825
1051228520 0.864679389601077
1051228680 0.921271302719823
1051213630 0.838332267321745
1051213640 1.02080993162915
1051210800 0.987753940851664
1051210720 0.916021324999425
1051214380 0.968689971865602
1051214450 1.02952551901649
1051174950 0.974592814371257
1051174960 0.906688664100299
1051173010 0.953643457382953
1051173020 0.956441094812963
1051163830 1.01147816685687
1051163840 0.97282484317511
1051156960 0.91972336955608
1051156950 1.00651096287806
1051142510 0.926926543488058
1051142520 0.840791925465839
1051129350 0.979704060922511
1051129360 0.858174093338156
1051235290 0.995323700900499
1051235380 0.937301254339724
1051248590 1.06416998142785
1051248600 1.01753066850915
1051103490 1.03045110429832
1051103500 1.08926081809812
1051094100 0.991753281002761
1051093980 1.03062448342935
1051052780 1.12245006906584
1051052770 1.1046770165681
1051015610 1.18413546112711
1051015760 1.00742175490377
1051115180 1.01434518853336
1051115330 0.883637339055794
1051125060 0.970349065397635
1051125130 0.995541471444032
1051037320 1.27222593968481
1051037650 1.06352209085252
1051040200 1.1236446630132
1051040300 1.02159483298445
1051259940 1.32955710477753
1051259950 1.2769056522065
1051266120 1.36649421926312
1051266020 1.36931263084438
1051273600 1.38402316838451
1051273520 1.34461773859823
1051279010 1.27185661280873
1051279020 1.45317340761163
1051265610 1.58544731174946
1051265730 1.54119322366806
1051259210 1.44315885801267
1051259200 1.16023540163237
1051315930 1.32584539405995
1051315940 1.31895855030202
1051250790 1.50365051227353
1051250830 1.65742249497408
1051366570 1.11113222023309
1051366720 1.29442937407093
1050020050 1.31130545172438
1050020240 0.871660282782428
1050020250 0.86144
1050020570 0.837949209391471
1051157490 0.71930657340896
1051157500 0.707129262897999
1051145820 0.790805779474335
1051145730 0.827123023372579
1051147340 0.808591638007436
1051147350 0.912595044930331
1051115250 0.970471738729319
1051115150 0.979121194357484
1050020580 0.707721547448848
1050021110 0.668755541469247
1050021120 0.708251591164358
1050021220 0.727693252693253
1050021230 0.766669842955219
1050021340 0.857234158432349
1050021350 0.697778844475476
1050021440 0.851368741886324
1050021450 0.624266263237519
1050021500 0.706405371940185
1051032360 0.901313389273988
1051032520 1.0528812151649
1051004170 0.99920628030707
1051004180 1.0823334276744
1050967880 0.956272271546778
1050967890 0.994311795150512
1050955790 1.06113522713779
1050955650 1.02338676450391
1050021510 0.533178719463128
1050021910 0.727522552417472
1050021920 0.544922800718133
1050021940 0.516644792683246
1050022420 0.95506873740245
1050909890 1.28701642729589
1050909900 1.08202039620913
1050892990 1.24318868130851
1050893000 1.0528491654583
1050870170 1.2783506047898
1050870030 1.19583836943384
1050909040 0.817937743190661
1050908780 1.06196183732861
1050845560 1.38214890888154
1050846020 1.30503292568203
1050827040 1.29236742536796
1050827030 1.34420554276839
1050887720 1.14386676811227
1050888070 0.934500431830647
1050874630 1.24241086212606
1050874640 1.02530367895305
1050760290 1.36677074041035
1050760280 1.33739756367663
1050755820 1.4057511578758
1050755960 1.31271508693776
1050747640 1.49647741935484
1050747470 2.38807290745001
1050839560 1.246262600761
1050839280 1.38091245878981
1050736270 1.66430263614552
1050736280 1.34812528777113
1050742280 1.41261888332183
1050742220 1.48751394820886
1050741300 1.63510337353806
1050741380 1.37511803833262
1050722720 1.7966226263524
1050722570 1.83196765615203
1050694130 1.62310554366408
1050694020 2.12645760453107
1050669460 3.99603611539309
1050669470 4.34602538410154
1050680300 2.08410204081633
1050680480 1.80099173553719
1050677950 3.23013075611143
1050677960 2.31267567929327
1050668450 2.6223285059701
1050668760 1.7383174272761
1050635020 3.92093807049572
1050635010 2.38195232690125
1050577750 3.68321819228555
1050577760 5.95325013969082
1050515770 6.64404255319149
1050515500 13.2009546539379
1050514030 6.02507182031862
1050513910 6.66417582417582
1050513230 10.2308560677328
1050513090 18.9671311182565
1050603890 2.47304929403022
1050603880 2.53247927267092
1050641670 1.96788630509837
1050641660 2.38217781123811
1050651900 1.75115090326063
1050652110 1.71426529218355
1050682900 1.6192191410262
1050683010 1.48219014830508
1050689850 1.48648434612745
1050690130 1.44827073261435
1050710240 1.61623129251701
1050710380 1.39207419001075
1050696660 1.55393718118025
1050696830 1.35967260086847
1050715100 1.38853632065927
1050715340 1.26972711508625
1050737100 1.19821281417388
1050737110 1.10551958413412
1050761260 1.08696767385107
1050761270 0.919087233350374
1050022430 0.619461758509461
1050022910 0.953141010483172
1050022920 0.85626773242365
1050023020 1.09359423896241
1050023030 0.961101410342512
1050023050 1.33166508859732
1050023060 1.4636164942445
1050023130 1.30991309972679
1050023140 1.38044685048401
1050023300 1.21404399978318
1050915980 1.25107541336201
1050915990 1.2236748187385
1050873650 1.36696858993673
1050873640 1.37302376264123
1050842700 1.39199274397878
1050842500 1.36073783809615
1050821060 1.22729400972739
1050820780 1.3377474967263
1050803510 1.3930667280354
1050803360 1.28067580752837
1050792830 1.4509114128405
1050792840 1.46473769380783
1050786860 1.27818583388977
1050786690 1.46067727725959
1050709030 1.78300625248473
1050709280 1.34953895856236
1050023310 1.01872142061338
1050023890 1.27690600729117
1050023900 1.06076534151452
1050023950 1.35711368761208
1050023960 1.09951377394183
1050024070 1.13063491269325
1050024080 0.917959647627167
1050024310 0.795158763631982
1050024320 0.596047093271518
1050024870 0.707102592000573
1050024880 0.543187560268343
1050025000 0.626829306818092
1050025010 0.612739512805559
1050026210 0.819584864091724
1050026220 1.30388609911182
1050026800 1.28115496477822
1050026820 2.48162116629016
1050027410 5.86507091443417
1050571730 4.26405079617045
1050571900 2.08905633771785
1050565160 3.12073900598491
1050565270 2.63624846294295
1050583270 2.33792654631883
1050583100 3.3957226726307
1050606570 2.6239541787867
1050606740 1.85716049382716
1050631860 1.78625865379021
1050632050 1.32997190657889
1050633360 3.23711561587356
1050633540 1.55811344681266
1050644790 1.7011048074052
1050644920 1.45138748636749
1050667360 1.39365452408931
1050667560 1.10542565036947
1050619070 2.96589752290465
1050619390 1.89486721351417
1050677890 1.36935214200615
1050677900 1.54753655909793
1050671560 1.37294945146028
1050671150 1.53344149990986
1050576090 2.69514851172627
1050575970 4.24848356980853
1050562730 4.7197818616465
1050562490 5.99452007877387
1050646230 1.96094498461037
1050646360 1.55935573172266
1050560730 4.32526331187829
1050560870 3.2242714451386
1050634970 1.99180545544216
1050634800 2.17911303121143
1050027420 8.31405336721728
1050027430 9.34104972375691
1050027440 4.26199449195536
1050027450 7.84265774599146
1050027630 7.51623878750387
1050027640 12.1344857389801
1050027830 11.2823374917925
1050027840 37.0518537723619
1050027920 12.9279035433071
1050027930 29.3741229301151
1050028700 47.4612173913043
1050241300 22.4515079834417
1050241480 42.1764285714286
1050246640 24.9277064220183
1050246790 33.0807522123894
1050289910 16.838347107438
1050289920 18.9759036144578
1050274610 20.4091360476663
1050274490 21.2447200804559
1050028710 18.9427303465765
1050028960 5.44047283985365
1050028970 3.91990432256962
1050029430 1.78950822860199
1050029440 2.591774479685
1050029700 1.67180707540099
1050029710 2.05745476572994
1050029810 2.59161882678535
1050030220 2.66829407362532
1050030230 2.39250863996747
1050030450 1.82805529682828
1050030460 1.73253664036077
1050031290 1.611248384399
1050031300 1.76856256463289
1050031570 2.31316401306689
1050031580 3.02646314654278
1050031860 4.27933832709114
1050032150 4.57610833711605
1050032160 8.607351760523
1050032170 4.23538344722855
1050032180 3.8496639698643
1050032600 5.86353346987173
1050032610 4.07325757575758
1050032670 7.60193816335948
1050032680 7.03474309169537
1050034170 10.3185112907722
1050034260 78.5850144092219
1050349490 38.625327510917
1050349680 37.4586092715232
1050506690 8.64410305648904
1050506700 16.3270082226439
1050514520 4.52260040844112
1050514530 15.1077777777778
1050513570 7.2422644969058
1050513450 18.2509946949602
1050526810 12.8016560030109
1050526970 5.65421066883293
1050531400 10.2956723338485
1050531620 8.76460286391264
1050538430 3.24611408955915
1050538700 3.06982101167315
1050601200 5.03409736692555
1050601190 3.95396996761213
1050645140 3.86501454989205
1050645320 3.2570017100513
1050648450 1.62767334360555
1050648030 1.82745168647221
1050643620 4.1285328836425
1050643630 2.05648207426376
1050664470 2.38401443461236
1050664460 2.37444180311479
1050657020 1.56021866440515
1050657010 1.30509827211819
1050798250 2.18710031347962
1050798240 1.85738482859023
1050800150 1.83479791361546
1050800160 1.75294073760911
1050692800 1.69854542521442
1050692900 1.43538326952135
1050843040 1.83884318766067
1050843030 1.92683353317346
1050845900 1.82050809562419
1050846100 1.92286094461467
1050819640 0.993536368864551
1050819440 1.10372281443589
1050837630 1.87128530292069
1050837890 1.54158562203377
1050848400 1.9199829503623
1050848180 1.98817197571813
1050856340 1.46330737598901
1050856140 1.83306574923547
1050851850 1.81993379352819
1050852010 1.48361734943385
1050883500 1.25792142481225
1050883510 1.10005737067995
1050837870 1.96521341308437
1050837610 2.58033086659619
1050909250 1.50931651666361
1050909260 1.14251585040889
1050810820 1.46720911310008
1050810660 1.24856085707004
1050949070 1.66552343445709
1050949080 1.56953464943305
1051051360 1.34471253848074
1051051160 1.42597986477385
1051089880 1.32461559638227
1051089870 1.33353592768238
1051108020 1.45167390012426
1051108160 1.33666437212688
1051159450 1.21982016620208
1051159540 1.50038634189418
1050034270 15.8834459459459
1050034490 0.766178852966026
1050034610 5.98963392769828
1050034900 21.2265089722675
1050035090 1.11317598959301
1050035180 2.62946380407811
1050035400 1.73322706478494
1050035410 2.57894264562925
1050035590 1.4013725651352
1050035600 2.03443561671467
1050036020 0.977794513179129
1050036030 1.18985590127013
1050036860 0.976386224845975
1050036870 1.10150333371078
1050037100 1.07491178992648
1050037110 0.818565647338736
1050038850 1.00976817338684
1050038860 0.621885820829264
1050039250 0.796601335639583
1050039260 0.631836419614566
1050039740 1.04967371779811
1050039750 1.37316963617308
1050040030 7.51200316132644
1050040040 2.53646608315098
1050040050 1.25941081081081
1050040110 2.70133610776476
1050040140 2.07324868651489
1050040160 2.50713027608599
1050040180 1.9652538071066
1050040190 3.63678040675672
1050695540 2.00546139702536
1050695700 3.25963766589425
1050695300 4.23358050847458
1051923540 2.27457142857143
1050672000 3.09210448027608
1050671990 5.44956158663883
1050670570 2.04310696233491
1050670330 4.60608874444518
1050734180 1.30700299304028
1050734190 1.61889924752768
1050700730 2.41266765645839
1050700890 2.16960104697053
1050708880 1.44479277174496
1050709340 1.38504844656919
1050840230 1.61224442833638
1050840410 1.4916764215346
1050845830 1.29146231131851
1050845840 1.46969017529556
1050852600 1.59535478613227
1050852870 1.46460639957387
1050865860 1.3868518722048
1050865850 1.29881229647272
1050786750 1.69172670230072
1050786760 1.65772913115363
1050847310 1.85643188993203
1050847160 1.68764663752439
1050749160 1.76262755102041
1050748790 1.66566285105817
1050736640 2.02187662450182
1050736730 1.68344297229686
1050652970 2.27626992031873
1050652800 3.07926493782783
1050040200 2.58706993795826
1051533130 2.72738431003865
1051533240 3.13033687068114
1051548450 2.95627060211087
1051548460 2.76233732949853
1051550490 2.9555990957046
1051550590 2.87438136826783
1051515680 2.51189332051898
1051515780 2.67489037984046
1051549840 2.80201438848921
1051550000 2.84168115942029
1051551920 2.87372134038801
1051551850 2.83004632326426
1051522340 2.99689006819025
1051522260 2.60953990953534
1051518250 2.8621346205417
1051518160 3.12541607898449
1051513460 2.46082077520046
1051513450 2.67772919327896
1051520550 2.45230164625818
1051520660 2.60857800369218
1051479650 2.18432290456876
1051479540 1.55485644194076
1051478080 2.5556861389561
1051477980 2.1360754491649
1051474490 1.79773612352825
1051474590 1.91983762105057
1051460440 1.62059174571267
1051460430 1.66816599866819
1051435100 1.67132142857143
1051435110 1.41032698779446
1051429650 1.28077850847022
1051429580 1.3897023820858
1050040210 7.17945945945946
1050552200 5.36621078037007
1050552040 15.2528032619776
1050555410 4.11699918750564
1050555020 6.45053224796493
1050607030 3.27230657237937
1050607020 2.84234453645072
1050637070 2.33114495798319
1050637060 3.49921062407132
1050040220 16.0149302174619
1050192080 132.956790123457
1050192070 100.798507462687
1050274920 229.88
1050275130 21.3616438356164
1050276860 106.274611398964
1050276700 190.149193548387
1050335500 12.1652719665272
1050335490 22.490099009901
1050040230 17.17
1050463930 26.1285106382979
1050463920 25.705499704317
1050454120 27.91
1050453980 28.8833075734158
1050440690 30.534435261708
1050440700 25.4355828220859
1050407790 22.9169449081803
1050407800 26.2822120866591
1050040240 2.24128196228162
1051494900 2.11243604801624
1051494810 2.13303258145363
1051494710 2.15434058898848
1051494890 2.3677668943946
1051491160 2.08925799800774
1051491120 2.08162226702421
1051486420 1.99678609494138
1051486320 1.60278865737114
1050040250 107.913294797688
1050040260 6.90016129032258
1051060130 2.4535870303854
1051059910 4.32566408701109
1051033970 1.1032266186784
1051033960 1.42650654840849
1050927250 1.27042791558175
1050927240 0.969849600903421
1050890730 1.09186504613278
1050890470 1.08420179582417
1050040270 4.83342604081982
1050040280 4.5241145440844
1050040290 114.108843537415
1050040300 5.64499905105333
1050040310 16.8446052217679
1050040320 2.06102378610838
1050040330 11.3434659090909
1050040340 4.16336178594879
1050040350 10.2488384099122
1050040360 1.82766468316108
1050040370 1.57305574492632
1050040380 4.88939800916416
1050040390 3.88665036045314
1050040400 9.76910229645094
1050040410 31.1934673366834
1050040420 17.2934410941871
1050040430 24.8292682926829
1050040440 1.93458587714085
1050040450 7.69299867899604
1050040460 20.6397715101749
1050040470 1.69900582790538
1050040480 7.93093817443189
1050040490 36.2877030162413
1050040500 13.6937945066124
1050040510 5.14050871931578
1050040520 6.60952557449963
1050040530 16.054307743882
1050040540 5.74131176544926
1050040550 3.99080124341813
1050040560 26.7319236016371
1050040570 24.1054631828979
1050040580 11.7672943102743
1050040590 4.41036977491961
1050040600 46.6406869220608
1050040610 11.0892553965559
1050040620 40.4679425837321
1050040630 25.1149206349206
1050040640 32.1023622047244
1050040650 12.8826038159371
1050040660 2.46260704091342
1050040670 108.563218390805
1050040690 17.3636639369123
1050040720 15.8287937743191
1050040730 78.1318493150685
1050040740 2.51126412693661
1050040750 2.33590411672746
1050040760 31.1969778737183
1050040770 26.3690330477356
1050040780 17.2849596022374
1050040790 7.41750720461095
1050040800 2.26310662833263
1050040810 31.3897435897436
1050040820 33.852764823451
1050040830 82.487684729064
1050040840 10.2542565266742
1050040850 6.37742082478924
1050040870 21.3843205574913
1050040880 11.8808801213961
1050040890 35.6353356890459
1050040900 2.9693335396678
1050040910 30.9078864353312
1050040920 1.54267128386032
1050040930 52.8051643192488
1050040940 26.9322736696614
1050040960 16.2236180904523
1050040970 300.261146496815
1050040980 20.408014571949
1050040990 8.21697809278351
1050041000 27.9941031941032
1050041020 2.05187875194545
1050041030 19.4004914004914
1050041040 2952.21428571429
1050041050 6.50037750094375
1050041070 6.89553799674646
1050041080 31.9212266987372
1050041090 7.31981519507187
1050041100 4.76398938736131
1050041110 26.3468286099865
1050041140 3.60358633134093
1050041150 22.9674060660933
1050041170 48.818281938326
1050041180 7.4502999143102
1050041200 63.3423423423423
1050041210 31.2863756613757
1050041230 22.2323725055432
1050041240 5.4784441463882
1050041270 2.05960142873342
1050041290 2.14160630556443
1050041300 150.700389105058
1050041310 31.819387755102
1050041330 19.1337702390131
1050041370 59.0933806146572
1050041380 29.8111469368954
1050041410 11.6437530149542
1050041430 28.6860962566845
1050041450 11.7745420385157
1050041470 81.8670886075949
1050041490 37.1821247892074
1050041510 5.5258297761129
1050041520 28.1037955073586
1050041530 204.344729344729
1050041540 5.04784070338764
1050041550 3.18958186993974
1050041560 14.2067477442134
1050041570 23.5185688405797
1050041580 43.0406130268199
1050041590 3.95879458794588
1050041620 15.2182930071789
1050041630 45.0369978858351
1050041640 6.05196438939423
1050041650 6.62360355199083
1050041660 15.2111462223499
1050041690 46.4102760736196
1050041710 20.4542574257426
1050041740 20.9382940108893
1050041760 14.7609407561774
1050041770 1.1945510493379
1050041790 28.3100890207715
1050041800 11.5118290960452
1050041820 13.9660236107112
1050041850 119.991913746631
1050041860 33.0352388410337
1050041870 80.0438144329897
1050041880 21.1664616646166
1050041900 26.4341491841492
1050041910 98.3175303197354
1050041970 12.9682718271827
1050041990 17.3574861367837
1050042010 17.4371772805508
1050042020 10.2851615399497
1050042040 39.1428571428571
1050042050 48.9060344827586
1050042060 196.194444444444
1050042070 19.2349048800662
1050042080 5.38252869202314
1050042090 465.854166666667
1050042100 35.2288620470439
1050042150 11.8699166132136
1050042160 321.739495798319
1050042190 6.59514824797844
1050042230 3.64625244792594
1050042240 10.1375169475111
1050042260 10.695810564663
1050042340 22.6264862648626
1050042350 58.8963636363636
1050042410 18.5553772070626
1050042420 60.7229524772497
1050042490 236.12030075188
1050042500 33.38671875
1050042550 14.6627643504532
1050042590 45.6357487922705
1050042600 2.32686133618713
1050042610 14.131835408771
1050042660 36.8928870292887
1050042670 41.6780402449694
1050042690 25.3289473684211
1050042700 27.8683374514649
1050042750 3.69099450045829
1050042790 47.3261065943993
1050042820 19.3124215809285
1050042830 1409.1875
1050042840 31.8555363321799
1050042860 7.80871960713858
1050042900 41.8094660194175
1050042910 16.5571644042232
1050042920 5.71637505607896
1050042940 19.0552260934025
1050042970 45.9927594529364
1050042980 31.1306561085973
1050043030 4.86944002168095
1050043060 6.73149631528356
1050043070 65.4800514800515
1050043090 23.8289649044869
1050043160 7.30914783555677
1050043250 43.5848416289593
1050043290 76.471119133574
1050043300 24.9194854692711
1050043330 68.5576368876081
1050043350 25.70458984375
1050043370 56.179295624333
1050043380 71.4048672566372
1050043420 120.639240506329
1050043490 144.428571428571
1050043540 6.38547276142768
1050043570 79.4474885844749
1050043580 26.4899169632266
1050043700 3.98202141796295
1050043720 9.22593424006338
1050043890 37.594358629953
1050044010 152.751366120219
1050044080 484.583333333333
1050044120 25.7894472361809
1050044150 24.6298076923077
1050044270 21.5178947368421
1050044290 47.6835871404399
1050044300 8.55143794634241
1050044320 126.168831168831
1050044340 22.0416006339144
1050044410 5.22781675608749
1050044420 21.2179669030733
1050044430 36.1501597444089
1050044470 10.2944896115628
1050044480 33.2977963073258
1050044520 23.508411981945
1050044540 6.75962967196251
1050044560 3.54679009861139
1050044610 9.72784712590538
1050044850 7.24872551650121
1050044910 41.843618513324
1050044980 19.6908267270668
1050045010 16.0282142857143
1050045170 6.81180371352785
1050045390 38.7778738115817
1050045460 5.03818316521343
1050046130 4.38948463221318
1050046210 18.1702290076336
1050046220 64.2045169385194
1050046410 35.414205905826
1050046430 3.90116959064328
1050046540 22.6617283950617
1050046550 36.7420689655172
1050046700 4.07764430997813
1050046820 65.1140776699029
1050046870 151.794007490637
1050047030 52.0944785276074
1050047600 3.18458669981355
1050047790 4.66685891748004
1050047900 10.8538461538462
1050048630 Inf
1050048790 490.036585365854
1050049660 222.782122905028
1050049710 17.1994172871479
1050049870 60.0882352941176
1050049900 206.052631578947
1050052130 3.05236311239193
1050053600 25.5426770126091
1050053710 152.746666666667
1050054170 Inf
1050054740 68.7925925925926
1050054840 6.71837471221455
1050057260 35.5276923076923
1050059920 4.48328671328671
1050065100 58.1042857142857
1050076070 1.60160015082423
8050000010 0.44370443176317
8050000810 0.919776536312849
8050000820 0.73399515179499
8050002260 1.07892938086844
8050002270 0.979043180659725
8050002400 0.972136267468805
8050002410 0.752116936733656
8050004280 0.990403243973868
8050004290 1.00681923612185
8050004350 0.857867746288799
8050004360 1.33884743671313
8050004410 0.989097129257772
8050004420 1.25932773730725
8050004480 1.12503236273884
8050004490 0.819683017531433
8050004910 1.250683086396
8050256960 1.36625441696113
8050257060 1.05078334106563
8050254470 1.35516648724196
8050254340 1.60601873839644
8050225700 1.87332845290386
8050225860 1.68085799973921
8050224230 1.36309039087948
8050224140 1.93554511841711
8050004920 0.949187058095207
8050005510 1.55998419633727
8050183880 1.92637017420879
8050183760 1.90530648243422
8050176200 2.22215658142741
8050176060 2.75394359464627
8050186110 2.30188127212616
8050186150 1.60819209039548
8050182480 2.62685109332661
8050182380 2.68059992601809
8050190880 2.45958811613774
8050191000 1.4609829439022
8050141350 2.72336641852771
8050141480 2.94800859488911
8050224880 1.55050057588376
8050224890 1.89112384516431
8050219290 2.71967845659164
8050219130 2.13356057378213
8050221500 1.75860316873759
8050221510 2.73455069993115
8050231190 2.09329470198676
8050231240 2.93615069846197
8050251940 3.13149171270718
8050251780 2.25771132900718
8050259520 1.67322074521205
8050259590 1.77363046319474
8050005520 1.59364422715307
8050007020 2.06733646857631
8050007030 2.25865533230294
