"P_Mean" "P_SD" "ET_Mean" "ET_SD"
462.246857142857 48.9512709927896 532.37375 92.0827882641485
7.69771428571429 6.6540435755082 2.72616666666667 3.15876174579006
86.8965714285714 64.5336156455356 47.761 38.318825544931
47.345 19.8232340365205 21.153625 18.5046521713363
14.4101428571429 21.3243614943767 10.24425 11.7927254544001
310.059285714286 179.651255596052 149.408375 75.5491436747111
356.653142857143 162.719228024255 218.451875 53.1727975981207
41.4287142857143 42.3224405003393 11.675875 8.57222393943702
39.4178571428571 44.0994942541997 11.468 9.61117717382562
80.7947142857143 70.7600687292729 22.82975 25.2116771117218
105.075142857143 57.7058932098175 56.63075 57.1894407130497
644.037714285714 90.1774262749355 695.390375 162.727207699562
77.1252857142857 72.6837977720718 17.877375 17.1712241924639
69.5858571428572 70.6747092351726 16.076375 15.3171340748802
46.0382857142857 43.01470540685 6.39983333333333 9.69674903081784
45.8528571428571 20.231908292172 20.65875 19.6961996026064
203.743857142857 99.9265830738224 49.43375 46.9710534470813
101.812428571429 75.1586638449113 18.5655 13.5977297038881
46.2792857142857 21.2825041893906 18.818625 25.034346257763
89.8927142857143 73.6689464014843 12.791 13.5573090102719
394.726285714286 47.5354650154818 226.943375 53.7522476259299
83.4047142857143 80.4633057335543 9.74583333333333 7.83117782754719
826.154285714286 257.369787530649 810.658625 141.271073652179
41.421 43.2983850122227 12.04275 13.214189751389
45.3021428571429 52.9631004676167 10.421125 10.2704119188153
99.4472857142857 80.5355598368702 16.8046666666667 16.321300520077
15.1875714285714 26.5944059898389 19.460625 40.2828243191189
78.324 70.8786967195833 18.620875 17.3673077396872
55.759 36.6620515474334 34.15525 33.4587964933844
102.058857142857 80.9924543016788 12.0627142857143 8.45454370371904
552.819857142857 167.936868054068 672.955875 154.452335947222
31.2145714285714 21.5891763225398 9.6365 6.34778987409904
9.33214285714286 11.9216686391988 21.82975 17.9344461681186
25.486 14.385490653201 12.1595 14.9874274343531
160.997857142857 108.199914734145 57.457 41.2674276085701
96.8214285714286 74.1153247892705 15.0576666666667 15.3696134716091
146.320571428571 106.66782162217 46.807375 24.8129886432633
36.056 14.9349386004764 15.979375 17.4636984213989
107.191571428571 79.4932487968992 12.488625 10.1435268582974
223.306 82.2934950608694 118.88275 32.2622855303659
72.6202857142857 74.3293229210704 17.7692857142857 17.1597838730978
16.1321428571429 17.1486943082029 10.38925 8.52800230752448
35.4144285714286 36.3905075161877 26.6907142857143 40.3785033225778
80.6727142857143 69.0260035197226 24.7788571428571 46.1478369895006
60.4055714285714 60.8236932010795 11.65525 10.350170333312
28.369 22.3122805199289 10.5517142857143 7.64363436057058
197.323714285714 130.402755792345 72.749875 44.7929587369568
625.847428571429 258.969672517753 692.684375 171.063404940923
633.698285714286 149.406147702289 428.626 112.552631052575
12.5132857142857 12.10826086761 4.15025 5.2948630293899
57.3848571428571 55.0957404537125 20.199875 18.6789350372284
83.7958571428571 84.4876078258987 21.448875 10.0148945139228
27.7597142857143 33.5330727477331 6.02583333333333 7.99461172081963
66.2862857142857 72.272813394144 15.12125 17.2467163976219
115.537857142857 97.8891570849883 19.9696666666667 20.1376839052227
65.4657142857143 62.021601959087 21.545375 13.0162988258952
109.508285714286 88.9378656398467 21.1095 21.1882614553436
12.806 19.5132641981465 7.80183333333333 10.3345523060589
75.2522857142857 78.0538252441102 8.65083333333333 6.85799884563031
262.228714285714 122.660172215372 51.235875 61.1699220402537
19.7198571428571 10.6365774010968 8.17225 10.3509848082199
37.142 40.0103297078809 10.9604285714286 13.6377864144338
263.851285714286 161.336825437462 80.156625 43.9611230746229
561.853428571429 287.979738242616 276.32425 142.143793293723
29.7652857142857 15.7290632875821 7.7835 8.32295420508848
65.0755714285714 67.8862899729077 15.552875 9.4869904521553
109.152428571429 87.542517881041 13.305 16.4973471720239
272.349 74.6810255932969 210.978875 114.453598393706
103.016 78.2786190433463 21.606875 18.0730570616476
40.4902857142857 45.2382862544338 10.9217142857143 11.6311386332019
137.255142857143 50.9125035606139 54.61375 47.6688905584284
38.6788571428571 13.5028882025115 17.7676666666667 21.4124428654618
112.640714285714 99.9672213256497 16.72275 17.8002509191785
97.9914285714286 84.6634859878747 16.0918571428571 21.0261786148329
27.5975714285714 23.6843006501293 12.1151428571429 8.02541511758263
105.281714285714 75.0113078758003 17.707 13.8556748518432
107.701571428571 92.6141082338559 14.9931666666667 16.0189551396671
1303.64928571429 152.851302353752 880.765125 110.485049045997
99.9505714285714 86.0892929170195 13.5911666666667 11.1974437871626
96.9427142857143 47.7955108865337 26.1915 21.6003192731033
96.183 88.4767286541118 26.352625 17.1609172826555
10.2021428571429 15.3370896677365 11.1588571428571 13.1475018593974
32.0848571428571 16.2646558876251 7.0085 8.05255263875996
13.0387142857143 11.182037794521 4.73783333333333 6.03294380602593
103.519857142857 84.1089719103112 12.0615 11.0380715118176
95.298 62.6328950525733 19.7591428571429 16.9211047849382
54.8371428571429 48.9011586346328 13.792625 16.8569581219448
115.419 86.5431864600944 40.180375 39.6477443492331
88.6008571428571 92.2422432356394 21.530375 11.9602070208731
76.6212857142857 71.9359886536039 27.088625 14.1800159574512
64.0054285714286 42.27172497804 27.47675 31.3035656926081
81.6235714285714 67.7602493400006 19.3398333333333 30.5750746027981
99.8834285714286 84.3911704521611 11.648375 14.803479474555
16.9447142857143 24.5873432326084 13.65325 16.7125950088121
27.0328571428571 9.83278415012031 10.23075 7.91428476598757
187.304142857143 118.190590185836 76.761625 48.2160098009468
11.5525714285714 20.0613605126633 24.352 47.6656199042574
101.568857142857 86.0990862638866 17.3153333333333 22.3810604276622
101.835428571429 21.6651686727578 84.170125 45.1831604328032
13.4442857142857 19.5594127102893 3.57214285714286 7.79531706493438
112.472428571429 63.5492447945086 34.656 25.8718441388096
67.4415714285714 26.4193981249709 28.2076666666667 34.8088222993348
115.860285714286 95.042984860736 32.977875 17.8652722856184
27.5808571428571 19.0179966472862 10.6524285714286 10.970197869032
96.2414285714286 71.4919346776431 24.328625 18.7349079675768
21.6388571428571 12.1324896789375 4.750125 4.91274335456852
28.9471428571429 34.0827369520533 16.4845 22.7476151026243
85.3672857142857 79.4508311991643 19.412875 37.4182956068953
15.426 23.3062184405793 4.48583333333333 9.41902879105201
29.3551428571429 31.8601547256578 9.7435 7.35813611589239
72.675 76.7844881296563 16.474875 12.0797262910985
46.4222857142857 50.51301534164 12.3405714285714 14.9051376920526
614.625428571429 290.45249307007 282.883375 120.977296422496
74.2692857142857 51.7789446387695 20.6761666666667 17.8583282466939
45.926 51.1364613819403 11.233625 14.2062683743832
84.8684285714286 65.0606768149475 11.763625 10.9163307144781
61.6601428571429 44.2645229780712 17.5075 23.6033761568128
94.4287142857143 62.4513527147712 24.798 20.3032825002686
390.227285714286 236.812549532828 134.5335 113.994637108193
94.9642857142857 87.6573616697694 11.5576666666667 12.0211867411943
70.2352857142857 70.0549446570673 12.390125 12.0550865427657
9.32757142857143 15.3605599708815 15.078 27.8249100576136
13.0587142857143 7.06694339193133 6.378 7.18612769160137
152.594857142857 106.997796110369 44.576875 29.3461629978508
18.0515714285714 11.5494872304234 6.246 7.27047369256541
109.138285714286 68.2008063239585 23.662 17.9496716245332
184.721571428571 112.949883766883 62.6815 56.2899908509497
99.3995714285714 63.1710340051967 15.2732857142857 8.91053774498273
82.4032857142857 64.4059076320237 28.9403333333333 51.926217723484
91.8311428571429 63.2728622249923 14.3725 12.1143506759545
251.559142857143 51.7811760083674 389.341375 127.17007758222
163.554428571429 111.415586547031 53.7921428571429 29.3654474705028
30.6515714285714 39.5640738585616 9.84175 10.7921518144304
68.1977142857143 70.4500647497083 13.086375 11.5698012445887
111.089 67.0017144805514 38.565125 30.0501796259785
68.7387142857143 71.5348808733993 5.546 4.82344955400178
43.2178571428571 41.0910238715163 5.73 9.52907491837482
97.2975714285714 81.5687182398112 14.6425 12.8938475987581
19.0422857142857 30.0297176461045 9.96485714285714 12.8308097747644
98.3914285714286 59.8078447553974 19.8921666666667 20.407513669398
75.0024285714286 69.9909243041723 10.6653333333333 10.8476589486703
17.1697142857143 25.9984776010333 6.63442857142857 9.3823792799258
12.0332857142857 13.7480203025052 12.196 14.3850365310624
12.4525714285714 20.9339660588332 19.2261428571429 35.4741592967265
48.2784285714286 39.0303335917811 29.23375 29.9304582168638
15.8517142857143 10.6344376079836 4.32766666666667 5.38535460918468
62.1925714285714 45.8649068964393 12.6261666666667 11.2195199436815
130.318 63.4825790276356 51.425 41.1590752360365
101.255571428571 43.5521743921669 35.33025 35.044019668126
97.226 80.6469614017375 15.1678333333333 17.1774140477159
32.4208571428571 40.8520974550413 9.696375 12.2105878405061
12.5082857142857 22.0644615669201 5.15842857142857 8.52938917033615
60.5841428571429 50.3318522456326 22.6398571428571 27.2115116658898
31.6517142857143 15.8457556852962 6.17716666666667 5.55191269443844
67.543 71.3424315116887 15.2425714285714 11.6078593038961
21.8212857142857 10.9920767481898 8.476125 8.61676489570518
106.714428571429 86.2170099764873 29.2675714285714 21.7718139564066
10.2695714285714 16.2046197822014 7.51516666666667 10.299788316595
75.6635714285714 74.1598785347287 29.1075 16.6501988834111
266.853428571429 49.3685789440245 330.811875 154.684462840083
33.1802857142857 9.45318272178363 10.1957142857143 8.96526792152705
30.8905714285714 14.1617301303801 7.57742857142857 7.95062221584246
30.5757142857143 18.1031828851014 12.8981666666667 14.0206154560585
60.0422857142857 53.9359715827149 20.9425714285714 23.807617442443
70.0424285714286 71.560143240627 20.0595 9.28174510993026
272.169 59.6588834430101 117.699875 78.7727531074356
478.368571428571 73.8800271788823 253.69375 104.708031701421
170.427285714286 88.4021963711202 36.8565714285714 37.4748030275328
113.040142857143 63.1168063446089 46.15375 22.7210828322822
97.2258571428572 84.4861087308215 14.8596666666667 18.7547089091424
19.9642857142857 16.0865856923741 7.25433333333333 8.13859950278097
29.0177142857143 20.4581376776601 15.3866666666667 19.9041381794507
159.013571428571 105.833642897485 43.26475 33.8636166820042
30.7177142857143 34.9920007273771 9.98757142857143 8.1740843086987
156.321571428571 28.0212207196447 155.365625 104.527561883987
404.931714285714 68.8672882160906 146.14175 84.0497852818707
68.4764285714286 73.4771210147693 16.151 13.9173805605317
77.6925714285714 82.811241903615 7.46283333333333 6.52879304057547
32.045 10.4348807372198 7.0405 8.75201733887679
286.316142857143 148.885272832729 132.3615 47.5065177693696
29.8371428571429 19.328004927467 6.655625 5.31872433517394
59.4462857142857 43.0832110096817 10.1666666666667 10.1703303125644
345.544571428571 64.8215703858346 553.439375 228.692844497928
83.8277142857143 81.5266578748209 14.4538333333333 21.4727117189857
17.6037142857143 28.9567074654232 5.29083333333333 10.2114314651114
22.0257142857143 11.4406451553848 6.66885714285714 6.36509139574527
242.459285714286 146.469783587736 113.616125 74.7019061497812
238.211142857143 60.7887298173726 274.88425 109.63039887569
54.8097142857143 21.1232011913779 14.4588571428571 12.4262459660802
8.35457142857143 11.0637811477683 2.10133333333333 4.83867484613987
9.15357142857143 14.8042944429102 5.40333333333333 8.59428604752406
9.94471428571429 13.2542478312211 7.18433333333333 10.1818964965603
83.9602857142857 59.5844385381348 17.869 13.5475128787538
10.0275714285714 14.2498349681338 15.797 16.1543489706849
14.3475714285714 21.3085043105419 4.69133333333333 9.39725020772921
587.267285714286 202.445622565431 459.94225 159.662178279865
54.488 52.1616607257348 6.08216666666667 4.92151787222872
17.2217142857143 28.5427624201202 6.82083333333333 10.3980325334491
8.30871428571429 11.1203418519739 2.472 5.50993756770437
19.706 32.7127938173023 6.982 10.4217572606543
209.102571428571 37.8766609266495 247.93875 108.280625716898
54.2161428571429 42.2816692686424 8.28366666666667 8.70452715928135
213.938428571429 117.161850167275 93.8015 47.8126375852362
22.1102857142857 32.5903132117213 5.96483333333333 10.2439890163289
816.023714285714 285.215249814191 746.73975 177.029434717789
491.266 507.622058718886 201.623625 106.122882044405
NA NA 226.470375 90.6447240777145
220.8685 240.854004700981 244.912 105.019325813327
NA NA 265.546875 79.1821680564823
NA NA 287.20825 128.483223976351
NA NA 219.879 112.368565955329
700.867 545.804410689397 280.124375 96.5322802914541
593.7255 412.029371480966 292.981125 94.4086242556224
578.57075 403.448425257698 317.6855 70.0873733604808
622.94 415.821030432565 302.457375 63.5387081862871
534.83125 278.532075700897 315.950125 58.5607720563799
429.629 282.284098117482 291.396875 71.2456751698706
448.258 270.324687000651 295.662625 93.2280184201808
220.0505 145.434187220543 290.54625 59.8396248144035
373.7675 242.22437764292 275.51975 65.7432999796503
NA NA 283.81175 58.6199683890103
NA NA 303.7705 64.8360040784219
NA NA 305.303375 62.1215170243831
NA NA 294.751 64.5423106585351
NA NA 315.475875 74.7555345365096
NA NA 315.11875 81.5949690689147
NA NA 292.476 73.849429029614
NA NA 263.92125 69.227103459246
NA NA 301.62375 76.7766281285243
NA NA 248.798625 70.9380782774416
NA NA 287.5585 56.9971960187517
NA NA 303.44425 74.5186930829152
NA NA 271.104125 64.7302366406425
NA NA 315.149 85.306565543674
NA NA 266.899375 76.5249188321547
NA NA 309.715125 83.3052772079682
NA NA 296.4605 73.713870200933
NA NA 313.000625 87.2210707274296
NA NA 311.356375 98.4714396983606
NA NA 289.306375 94.590064176103
NA NA 283.886 73.3934135736988
NA NA 245.457375 70.8648964538206
NA NA 284.1025 94.3537721147688
NA NA 250.53275 79.1915113303548
NA NA 278.406 82.3809097997137
NA NA 303.28175 104.426572214643
NA NA 282.307875 88.6297512648425
NA NA 266.358625 80.6341629193013
NA NA 301.426875 96.1025527480744
NA NA 289.049875 84.0030100182428
NA NA 290.69525 83.8271421399844
NA NA 296.710875 95.8559197880377
NA NA 284.06625 80.0735089986516
350.3265 252.070132464162 276.285375 72.6645438611815
324.5115 153.987350845776 295.614625 76.7283826884299
NA NA 241.54675 59.5655531296643
NA NA 241.63625 58.4365114993553
NA NA 236.07975 61.0569364580541
NA NA 208.61775 57.363961687631
NA NA 178.790625 64.1251666974998
NA NA 176.814 61.0265099116769
NA NA 174.055125 59.4564384557239
NA NA 195.777875 57.3138507130133
NA NA 184.4835 62.9195109326193
NA NA 204.391625 64.8833751454705
NA NA 224.860875 82.1451654267136
NA NA 259.219 72.3826184088023
NA NA 248.200125 71.2233129298015
NA NA 262.246375 73.4475920502649
NA NA 260.15175 70.3710752688915
NA NA 269.30375 71.5092464645557
NA NA 285.644 76.567387091372
NA NA 246.10975 74.424896392749
NA NA 285.195 71.4900139140326
NA NA 291.686625 71.0345383155014
NA NA 263.77925 84.4858212783153
NA NA 304.3415 83.5073727318219
NA NA 255.88925 62.2382289863484
NA NA 305.519625 74.7637286388403
NA NA 265.53375 66.1695005459464
NA NA 285.995125 71.4615722597767
NA NA 231.713375 117.856942606507
NA NA 266.662375 77.2573319959019
NA NA 122.61375 141.724321917294
NA NA 227.901375 90.8668498171717
NA NA 223.240625 69.0744495887021
NA NA 300.713 76.8609566424983
NA NA 299.235125 78.7982998319806
NA NA 331.00975 90.1523000574187
NA NA 305.134875 80.1061435212012
NA NA 248.86575 71.8169877749786
NA NA 229.711625 62.2027519624046
NA NA 314.07175 76.7327292187443
NA NA 341.97975 84.0582467676007
NA NA 358.9195 91.5904045067729
NA NA 284.7645 66.4612614041336
NA NA 299.878 89.3822199673163
NA NA 325.74125 80.1659406084832
NA NA 371.063875 97.9302637017609
46.087 3.63170042817411 349.226875 81.7481327238689
NA NA 270.850625 106.586921836375
340.0235 34.7931891682841 360.4515 67.4198830909695
84.863 10.8441895962769 325.101 62.8831709805686
NA NA 271.248857142857 173.738501031894
438.886 177.153291502021 370.0295 81.8673093382561
312.491 61.9764951574385 339.923625 85.7760583611892
22.045 NA 312.1875 64.7136357457111
NA NA 314.147666666667 187.65759241839
152.877 29.4524116499821 318.166 69.1046882904068
NA NA 244.381 198.172890031238
NA NA 305.910333333333 184.141330384753
NA NA 259.510625 77.9539163864276
NA NA 285.832125 74.6890330129579
NA NA 281.792375 134.897184659744
NA NA 267.392875 112.21595051817
NA NA 255.6365 64.4711137509328
NA NA 253.662875 83.4541938506859
NA NA 225.67725 64.5444956881906
294.663 91.2535443256863 308.822125 74.8432757289477
439.30875 246.760064268073 311.30475 78.7421118566352
263.92525 98.9041006813334 326.20325 63.793827123566
280.23325 81.5156337576827 348.687 64.5997448734458
272.2515 96.6764206153703 354.476625 118.375113873456
318.61775 51.2617362781442 353.959625 71.8448795330955
348.9285 68.2761839321248 351.15775 73.5049282113597
294.146 81.1631305581543 299.846375 85.828981959871
422.91575 59.2241069012442 400.342 70.571610686289
362.45525 77.1145325100918 366.777875 82.5610407645458
399.95025 70.4905145031349 385.32825 72.3914658560366
376.67275 110.510795672866 378.679125 65.6668256937735
507.294 243.677641489735 386.822 48.6223995881969
598.87675 314.495567220881 400.989625 75.1231294531803
519.4925 115.007474265806 415.4495 72.4842246580986
613.1455 326.815905580395 402.378375 79.1261876262711
544.19025 310.0070055363 398.626625 100.278535710629
522.15125 247.748146602385 379.781625 68.1407981649289
467.843 252.65824082213 331.3305 99.0299792674637
567.989 310.843471673445 401.24875 119.071700768607
NA NA 193.40625 72.1296986085284
NA NA 206.4485 69.7047210596241
NA NA 207.779875 57.2544015386902
NA NA 229.087875 57.716433117781
NA NA 181.925 49.7458805013756
NA NA 190.715875 54.8679441189415
NA NA 165.127 62.513702975542
NA NA 156.70675 68.0244482410552
NA NA 138.4755 81.843574653115
NA NA 167.691 64.1280977085262
NA NA 207.718875 59.6721586921585
NA NA 181.49125 64.3687218358864
NA NA 191.46775 64.1261561338273
NA NA 174.95625 58.3211172064998
NA NA 182.515625 54.6768934062056
NA NA 149.173625 65.9147115097283
NA NA 142.179625 73.9368096995913
NA NA 120.8705 86.9523781766285
NA NA 147.274125 69.5223726342566
NA NA 168.2065 60.2603421900104
NA NA 171.9735 60.2980840136259
NA NA 179.42675 57.5624473711563
NA NA 184.972 54.5041430351859
NA NA 199.7475 56.503950177968
NA NA 201.63075 55.7492447937318
NA NA 119.381375 80.3418771037469
NA NA 116.94725 88.4087435668635
NA NA 122.485875 77.4041770641749
NA NA 117.322375 88.6348066634539
NA NA 122.007375 86.3450184284578
NA NA 116.505875 85.7921454104337
NA NA 134.52425 75.6300919112227
NA NA 134.634375 74.7526780942854
NA NA 131.773 91.21238041751
NA NA 148 76.5104011416562
NA NA 148.0475 74.2308148951633
NA NA 192.257125 56.4118711251389
NA NA 200.461125 55.5822742876013
30.5315 14.7481261352078 222.898 64.5772207471688
NA NA 185.30475 61.9487403302117
NA NA 208.27275 59.0162830841746
NA NA 201.752875 67.2708007564256
NA NA 221.062625 68.6082722936892
NA NA 221.078625 65.7026500507889
NA NA 261.142125 70.0468552683284
NA NA 255.323875 69.089349961662
NA NA 191.84725 70.7059084897234
NA NA 202.718 64.4394948370729
NA NA 218.963 63.3479037447739
57.462 20.5372093527821 238.349875 64.8033175042264
NA NA 226.249 74.189403725484
632.8935 499.572128012562 340.3785 122.834378481177
779.264 620.288210592463 225.324 128.378818376375
NA NA 185.614 59.7140979310103
NA NA 125.119125 69.4363630866164
NA NA 109.614875 55.7472004330711
NA NA 130.302875 72.8033030205116
NA NA 127.651375 63.6548111209144
NA NA 136.03275 65.7874216065872
NA NA 115.66575 65.5377194462417
NA NA 115.873875 76.5322625273392
NA NA 102.041625 77.9557493159466
NA NA 101.451125 72.8299919429538
NA NA 107.934375 70.9728457207151
NA NA 108.933625 67.2854556220574
NA NA 96.18025 76.8335075783067
NA NA 89.0685 83.649006977284
NA NA 148.772 88.3232484731916
NA NA 101.1225 85.1706448926423
NA NA 102.057285714286 80.3818294448737
NA NA 95.991125 82.6910803506253
NA NA 106.073375 78.2805462641307
NA NA 109.507375 73.502145562343
NA NA 110.187625 74.2920044860386
NA NA 104.01425 79.7571646217442
NA NA 98.343875 79.4540460741526
NA NA 104.787125 94.6794983335697
NA NA 151.078375 87.6465115758221
NA NA 128.40975 95.3933096661995
NA NA 149.698 86.8018697478014
NA NA 140.540875 87.9403177395045
NA NA 143.24825 75.4259532232961
NA NA 125.806625 74.2368675888922
NA NA 121.213625 80.1667496729473
NA NA 111.58225 73.9391635598387
NA NA 117.5905 83.895698212551
NA NA 89.09875 87.9555256783628
NA NA 134.31475 74.9608716174169
NA NA 73.789125 75.4047428793205
NA NA 79.312 82.8696524721634
NA NA 63.930625 80.5042785215038
NA NA 77.169125 73.653133688425
NA NA 88.1562857142857 79.7248614605555
NA NA 76.163625 79.2875969762475
NA NA 35.4992 44.3531781183716
NA NA 78.00475 81.9760602976782
NA NA 73.49375 74.0187798134462
NA NA 76.13725 88.4502141832988
NA NA 47.3376666666667 47.3170356369317
NA NA 43.9976666666667 48.5214041126869
NA NA 31.7944 46.124576976922
NA NA 41.8888 53.2144377796102
NA NA 31.3856 44.2248618234133
NA NA 49.2228 56.9276510467453
NA NA 51.2242 62.1595641852483
NA NA 71.508 78.5408202624597
NA NA 43.369 57.3924473602581
NA NA 35.699 48.4981398323688
552.45375 356.851277503084 293.92675 140.417894723215
556.4955 352.409097772745 297.48475 140.326041146783
534.56725 297.654877474316 343.718375 96.1129568817523
570.571 254.713393838382 366.23575 81.016358157297
540.23575 278.439969675542 360.720625 109.136131314372
597.4875 322.295086161218 355.59575 85.4395156315691
506.3945 261.497005318098 332.83175 119.596613661747
634.94225 349.510485835428 377.029625 80.3230187340688
544.06 321.966136464691 355.163875 98.722621563706
597.73125 371.321879097165 369.249875 74.6481129250288
713.8605 436.979911441018 391.943375 83.4467175369794
687.474 394.975569839452 396.8565 78.5420858430143
846.843666666667 411.531579351411 428.379875 87.7674317637853
769.39175 480.861794055475 416.068125 76.9954304756133
790.843285714286 329.53420332732 458.043875 93.7239419746516
810.032285714286 262.954886155854 449.407375 96.3016442374651
757.881166666667 247.120183788712 444.566375 74.0818064071981
727.126142857143 235.652313321575 434.962875 85.5616942486323
685.478857142857 218.598069542733 443.647875 68.8627760766449
705.928285714286 269.20269803608 433.280875 73.7822230243215
742.796714285714 244.08094685419 484.530625 74.9591096873822
803.657 232.541077596339 469.287625 102.011959148968
608.31 207.674320908163 447.134125 60.9046417640783
735.239714285714 214.9398554718 488.090625 87.1474131784555
608.125285714286 237.115151251956 412.40075 65.801471952164
650.563571428571 215.334971377044 471.019125 51.3184716603444
694.599714285714 196.303045485557 464.665 84.8992703182508
695.544 229.442466446384 471.83575 67.6353266776003
708.117571428571 261.50859471144 492.056625 69.2409601545573
759.982571428571 197.7968898819 514.638125 105.075114836194
689.009571428571 185.728797049046 517.463 75.7898435845558
614.240142857143 208.896845731275 477.624625 50.1101445245158
665.013285714286 207.657294774118 504.36375 51.7994280684091
644.754571428571 223.898853278928 463.230125 48.7045127930741
759.629857142857 408.707498345059 463.426125 85.8478205338418
716.376666666667 191.128907956559 461.771625 76.3216333176109
745.979666666667 246.673536038763 427.940125 79.8405167111062
679.446666666667 272.088035457399 467.7345 76.0735403465433
641.954714285714 189.590559201238 469.777375 61.2714125485648
661.139333333333 259.930669827681 434.477625 79.3657616120948
577.65075 186.174610500242 454.4875 81.9504350358888
705.733 367.997869590754 427.055875 85.4940200606159
713.4175 313.365623394888 454.105 81.9443472869588
620.40925 213.467804506714 447.95525 80.2255171193768
518.126285714286 156.120152209459 399.73025 57.1931812038313
583.836428571429 253.672883134203 395.866125 46.2714657597268
481.054 139.095684260871 362.577625 34.0919714886385
690.780857142857 162.723402587979 513.50275 54.9412563087678
551.7485 160.873331828699 432.0195 82.5473562352458
537.961 175.271013171032 429.101375 83.2809386096028
637.50275 224.804384130403 421.196625 80.4329122062738
550.4965 157.41592537288 435.53275 79.1142380625276
495.634714285714 165.600644491212 378.94225 38.5875506524727
563.551166666667 186.828825843783 432.888625 54.0680011518234
581.36075 227.916883464674 413.192375 78.2850144845058
533.86475 173.232484743047 420.772625 82.9315268932104
605.08825 261.042406191504 379.9175 74.4535504478175
592.3595 258.418869441971 371.57225 82.3891936876433
523.3405 165.386112505454 426.614875 86.0883475762586
555.39525 200.106540565062 420.41725 90.141989530407
562.12575 206.220912679219 408.175625 83.6167300193269
586.789 225.954020784465 400.588375 80.5145948489864
527.94675 166.331687721402 421.058125 88.647723655308
553.021 212.101968390992 398.604 84.1090969464234
511.82975 167.217141512416 410.663625 81.042875997722
490.45275 160.542150337276 418.37875 74.3042511718831
488.31225 188.56363597183 396.842 57.0263797252765
504.886 183.637043398112 398.38975 58.273447010624
442.4165 228.161816894721 382.769875 63.1502507142122
518.96425 183.285811670144 424.891375 81.1494474110884
496.14 189.837689347154 382.70175 46.9350164490376
493.6845 211.125624846914 373.4765 37.9324194249269
482.969 225.28266392098 334.948625 62.2525458823917
458.86 152.010974820899 377.198125 40.4708700193732
483.202666666667 336.737327172778 311.1245 68.7429673057543
507.746166666667 238.619345869036 414.065125 67.9656396159906
463.4925 217.348478824905 354.5615 58.4154393069895
469.99625 192.739577660938 398.139375 52.5335559046039
359.175285714286 160.209992649974 281.58075 50.7405455479146
521.902666666667 298.789849540219 386.483875 58.275789298908
456.666857142857 266.123278551143 295.42225 49.7941917317099
363.609142857143 192.285941938413 271.244125 51.3374266132211
686.360333333333 345.466496712296 374.760625 102.439672676079
810.854 359.002609124781 401.20475 105.255274477611
806.584 336.895871927811 431.254 126.460838011502
788.431142857143 286.293797683678 439.7095 139.203517487372
743.125571428571 249.441249821046 489.0625 148.093980613663
680.596 205.545237270696 521.539875 60.0853359515507
697.52 239.371491059399 499.413 174.275548884928
696.389428571429 206.504021535383 531.8715 49.361285104248
756.123428571429 308.933975845356 502.21925 149.260082913541
1117.81542857143 287.775175593644 619.347 92.0829802732297
1157.66071428571 348.772577206941 640.039 84.0778130951153
930.936857142857 270.320678950285 578.87775 61.5684516122387
808.098285714286 189.642039518944 581.607125 63.1342044886186
648.340714285714 129.863093880587 550.784125 61.3530285326242
700.512285714286 145.471404183909 541.48425 68.5551999814748
566.770142857143 86.6713861133507 485.205625 276.71821905373
596.681 103.608297388127 479.233625 62.7262433639507
601.270428571429 118.015851402622 472.860625 44.2451261042631
515.593714285714 101.830938949015 400.333625 50.9117931579077
451.970857142857 105.598650141986 360.46325 41.0343717135839
444.642714285714 140.144954184009 338.73225 33.9588037133651
430.415 114.261756099755 373.926 65.304729813391
469.254857142857 99.1581614483121 351.00375 44.5705548596829
428.083 133.369001615818 340.591875 45.2454477376691
489.915428571429 104.951331342766 383.997125 48.7165967273621
559.185571428571 75.8216199155561 457.481 54.6280656910242
578.261571428571 47.0947581225241 490.84025 83.0115078816529
532.426714285714 64.4231184273531 471.5145 76.2084223616861
552.921857142857 29.3328991204334 485.3255 116.235435300207
579.366857142857 43.6972212557754 494.627875 118.180941404559
545.748285714286 33.6397879091327 350.111714285714 347.193361410091
526.778 31.3023249083302 370.77525 166.164693199032
514.958857142857 39.3808254079256 452.575625 83.2675719609252
491.122857142857 69.9736774066472 415.12925 58.5963140229096
530.632428571429 53.4384598170554 484.437625 96.0303989636875
516.809 39.172252386096 460.731375 98.9018849422244
541.711857142857 46.2294248375375 485.658125 81.5997246081444
569.737571428571 29.7977313390194 516.6345 107.485426838113
575.457 48.8304025821346 517.9265 59.4068744723321
634.100285714286 29.0940867858877 574.17575 117.316873442034
570.524571428571 24.996212312116 516.0505 120.663982811774
618.275428571429 21.3242175226286 572.703125 142.261147759461
571.736571428571 39.4974067117372 513.852375 177.348686608321
655.632285714286 38.223909488322 569.829375 84.5271546426481
603.478428571429 55.5876210106085 498.35425 73.9316695561323
650.810857142857 42.8068832137565 534.22075 92.3342744082608
608.395142857143 63.9739987115301 566.251875 88.2950879663311
571.361 64.1458253487058 500.2875 73.3961818644929
528.976714285714 55.9744279997997 462.56975 63.9217102013974
566.733857142857 53.5426882074125 475.229 72.9323883195937
593.537857142857 62.5552619274312 579.222875 103.858066034424
609.876428571429 62.3013870788796 557.5005 67.1261040409339
