HydroSHEDS_ID AI Area Max_Radius Mean_Radius Min_Radius Sd_Radius Density_Max_Radius Density_Mean_Radius
1050000010 70.4056 45567 54.4334679391416 30.5521734055883 7.26867152441033 14.9613712037457 0.00601597671149155 0.0190965068816376
1050001370 44.1301 11678.4 131.596049143665 60.6710759039257 17.6968560379012 34.7352550520825 0.0010293248381792 0.00484255722204688
1050001380 27.6963 5524.6 33.926494241572 18.4053947879357 6.12511503608349 9.38710921562744 0.0154867463428389 0.0526196408686391
1050001510 14.3166 42400.5 13.2114461221085 6.61356921944492 1.17665966171977 4.64207930114232 0.102126262483016 0.407536346365006
1050001520 20.0093 16198.5 14.4129109946289 8.95304025576519 2.77620575590038 4.3421668565465 0.0858093762143852 0.222380693297761
1050002290 10.7786 4584 7.85572561745494 5.13713934963303 0.368933714461629 2.1338836420948 0.288845457507324 0.675453507557009
1050002300 13.5629 11221.8 9.74298323644986 4.78727361311989 1.83078797682859 2.14163127920349 0.187782122545962 0.777788744943972
1050002760 3.415 63986.6 1.31673710295336 0.739990374409037 0.19924293429237 0.273352627049791 10.2811100470677 32.5526248427474
1050002770 3.2834 35181.7 1.81056905174456 1.12091568210985 0.273773515088248 0.378904213322405 5.43760891573715 14.1870553773486
1050003990 5.6899 62992.8 2.52096631752477 1.17107432665063 0.0523306979843626 0.787075340652308 2.80481400997533 12.9977815653494
1050005720 11.9452 5339.9 2.41229624932398 1.33289872045738 0.782964906759452 0.489569709476491 3.06321070545419 10.0333012516226
1050005730 17.9132 3028.6 12.0238972801536 3.34048751361076 0.953437161447509 3.48123259955845 0.123295617338951 1.59741754017518
1050005860 7.6346 4797.4 2.66424236823283 1.48570556954263 0.57167102231816 0.574112712576656 2.51125430058559 8.0755600605248
1050005870 25.6621 477.4 12.2278115287124 4.124128113921 0.823066712665557 3.18645156593357 0.119217684345698 1.04803034710289
1050005880 10.5187 4169.8 3.7703633968219 2.26195288876857 0.977305446014026 1.04822868422911 1.25392549653822 3.48394302115895
1050005890 20.1074 14366.9 7.15681700564991 3.18734371444238 1.48437285177073 1.42131930801899 0.348015292987459 1.75460901364015
1050006520 36.8867 4781.1 5.93818642379879 2.32972313548225 0.812677353084752 1.69889447721846 0.505510870193035 3.28419949003677
1050006530 33.0052 11102.3 7.66964256037335 3.30018807379269 1.09145784076895 1.88212624698551 0.303031590720298 1.63666868620615
1050006850 13.5388 28620.5 3.70334420287977 2.0876547751472 0.721683426344495 0.914545757480501 1.29972058244613 4.08997626692828
1050006860 14.7868 7037.8 6.33983465035203 2.26805540399367 0.088212148199233 1.68255767084309 0.443488427760195 3.46522018685986
1050007000 8.2381 26077.6 4.66275331093396 1.83517516622232 0.536232469960485 1.21885415360414 0.819885632552316 5.29277103636217
1050007010 14.564 708.7 6.19466367397668 2.20062575247482 0.159939835028931 1.457788106289 0.464518152192162 3.6808301064856
1050007060 9.6665 6517.1 3.25552485539496 1.64879454263073 0.0551359989489809 0.854608573212077 1.68188432647508 6.55699830983155
1050007070 7.9035 7799.8 2.54470026141016 1.48002222545212 0.129211790675192 0.524232151867217 2.75273804674877 8.13770008429709
1050007260 6.055 64696.3 3.48586550939531 1.50092495876203 0.846656675834245 0.71560377101639 1.46695536490598 7.9126179203707
1050007270 4.8106 30966 2.09962693320086 1.12812213127992 0.199905981600331 0.595092930626101 4.04346682382628 14.0063803577058
1050008100 3.7379 1426.2 10.1330536212875 3.8889894434304 1.29187378768838 2.39410660031501 0.173603098655768 1.17859508532138
1051144990 3.2546 619.5 6.72212737568614 3.19213267605221 1.84584759526592 1.28923264546801 0.394479718165468 1.74934829738016
1051145090 3.1461 14434.3 3.09026260007983 1.40356155147804 0.172280197297135 0.654100894922073 1.86658332844241 9.04847162075345
1051139500 2.7317 23961.1 3.31606792491545 1.38008096476281 0.524270076061052 0.6743267048841 1.62103099385345 9.35899085231655
1051139430 3.2008 49429.4 2.27394825393176 1.03132134182159 0.173379830106857 0.48720387252648 3.44728348695953 16.7590788519295
1051131830 3.3701 123925.3 2.89234614665491 1.49096067481739 0.692930272413219 0.553751986795519 2.13077513874022 8.01873343898629
1051131990 3.0082 2146.6 2.29194229248241 1.0009247770772 0.20625316170273 0.530769241925042 3.39336672715668 17.7924303465166
1051132520 3.9529 3836.5 2.78377674164918 1.49348483410589 0.273218186340036 0.668881348699999 2.3002198679314 7.99165120071352
1051132340 4.067 8577 3.25054825359227 1.85054406899337 0.874544325636608 0.654143080231003 1.68703821143297 5.20522240615461
1051115400 3.7407 31003.9 1.63835095478141 0.975199295703632 0.158168457769441 0.427393855553202 6.6408592730481 18.743530463529
1051115240 3.2383 52926.1 1.70976796431238 0.812771210977516 0.0917834485719521 0.378465035055249 6.09766840266692 26.9837018777451
1051137860 4.2034 12864.4 4.18433783934856 2.44167140726447 1.35199021243443 0.776194755996475 1.01808648141647 2.98994857822291
1051137960 4.2871 5838.4 3.52420432376458 2.05164186861899 0.639220571364243 0.773325119657885 1.43521179524431 4.23482089951829
1051118600 2.0816 22823.2 6.20372027953694 2.56559973824679 1.43622493946383 1.35956468759624 0.463162872878608 2.70807288704583
1051118440 3.4218 36190.4 5.84320052971042 2.99898954779156 1.34420265494122 1.30059791412477 0.522079418276671 1.98192971936515
1051046600 3.5655 10533.6 3.68091315318342 1.49756578286804 0.316645074277831 0.899538109490653 1.31560953530638 7.94815517184453
1051046480 3.6055 15098.2 3.32439035582013 1.36809421301269 0.221225776749612 0.873868810637472 1.61292482694325 9.52370956319616
1051038680 4.8547 402.4 3.64234523523035 1.56486192583175 0.11913657572995 0.876215618510621 1.34361838995873 7.27924113659837
1051038740 2.509 60316.5 4.51511697750617 1.7657340842216 0.646479335262587 1.09797545238503 0.874379851136027 5.71725487690169
1051035420 2.9702 23063.3 4.85967580623043 2.03793768238813 1.04902851259286 1.05187533298913 0.754785517091305 4.29196681054596
1051035300 2.3226 24860 5.1719276620554 1.89641147683863 0.221657786668874 1.31441415911792 0.666397363927667 4.95647596362845
1051014470 2.95 45571.4 2.85879602348218 1.2193809115688 0.137222799616878 0.710908571579021 2.1810811061146 11.9883487911473
1051014460 3.6344 21023.9 3.16574781634401 1.44559525499781 0.150981613974321 0.784652687317403 1.77862962773187 8.52991544724105
1050992050 1.5294 19188.5 5.0039091443772 1.4832218777769 0.135094199289829 1.33272865840741 0.711900541098991 8.10262815528181
1050991900 1.7821 15084.5 5.29807022773002 1.74466278097999 0.378784161253248 1.38151361320851 0.635042414601131 5.85619004030891
1050982500 2.891 33817.9 4.60941917679418 1.78813379983951 0.835150683733669 1.05997626562209 0.838968675090232 5.57491345095143
1050982060 2.7085 11241.5 4.13088950516442 1.77252097205588 0.313250907453447 0.959309967023577 1.04460234742144 5.67355657139575
1050929730 1.8208 7529.7 5.64578562541033 1.9208931322645 0.58011312833046 1.46858675816664 0.559228616841405 4.83094114643109
1050929860 2.6697 15232.8 3.15618714384775 1.25410932954318 0.27230842254656 0.836793777826742 1.78942154219549 11.3335863282258
1050918220 2.1334 3260.9 4.87005640305708 1.61756118358297 0.12792456354145 1.3270945104446 0.751571273495501 6.81266009227069
1050918230 2.0183 14846.2 2.8317933061985 0.875341639837342 0.0824836981420187 0.773233090742202 2.22287505705453 23.2639243952622
1050901700 1.5067 27291.6 4.97376924488156 1.43971714453762 0.0876901255298092 1.31430937595034 0.720554590278622 8.59970990838643
1050901710 1.6447 10541.8 2.91595543439202 0.876899334319293 0.0134545665233642 0.776634891030912 2.09641080726597 23.1813472984783
1050008110 2.8054 49488.3 4.90399293800191 2.15140784081118 1.08220585474484 0.914241496197533 0.741205241998429 3.85116973657799
1050008470 2.0757 95248.8 4.98392232662889 2.31757007184446 1.35837426859617 0.961818069324725 0.717621800649874 3.31873370813
1050008480 1.8171 1482.6 9.82435605594547 4.32150083200697 1.13406757407298 2.17796480895838 0.18468429529556 0.954484658660791
1050008570 1.8761 46797.7 4.59503606650282 2.10115958576843 1.01602287532123 0.927547094120406 0.844229075436207 4.03757010886642
1050008580 1.7189 32106.1 3.95192846949565 2.01870553877636 1.21629534689044 0.716985803122943 1.14135305058331 4.3741352260922
1050009010 1.8656 51382.7 2.16949756289813 1.02777659066823 0.218352716933742 0.50938981105194 3.78721378274949 16.8748806908519
1050009020 1.607 7777.6 2.25687286032373 1.1870815390458 0.346109339383776 0.481473835246575 3.49964479054087 12.6496075576668
1050009130 1.796 43302.3 1.21046964876858 0.430011048172534 0.17858018072302 0.236473819044406 12.1655107106789 96.4004200802505
1050009140 1.4104 244.5 2.15379902233835 1.21816462947971 0.614051055390053 0.361907586750078 3.84262322510323 12.0123003866863
1050009170 1.2414 17616.1 1.15973797920949 0.517932400974079 0.170265827016139 0.224976041779694 13.2531280744798 66.4495421812533
1050009180 1.4083 7782.7 1.66873708504136 0.933551541283696 0.310409950813075 0.361465879777215 6.40121359888512 20.4532135928125
1050009450 1.4942 5663 1.16722181898156 0.545754941215031 0.19096891592479 0.231980363911719 13.0837235671634 59.8470573728059
1051299640 1.3748 5305.9 0.870965146330466 0.335457687495465 0.0598083759747304 0.17524712896384 23.4983085540071 158.402727996168
1051299770 1.4599 8226.7 0.804122351589937 0.360326617796874 0.0510784470701885 0.161446018116384 27.5672780221037 137.292073419836
1051299560 1.0606 72274 0.402815550383472 0.187062439819663 0.0985494081414267 0.06212532271972 109.856484898752 509.407066702481
1051299550 1.5841 20159.4 1.12685460614052 0.32078701056098 0.0999023084680474 0.252922487106008 14.0379078040342 173.222621036243
1051285320 2.4634 27779.8 0.742801313046272 0.32822063647823 0.0428144245433659 0.151839878286148 32.3067171044976 165.46509297446
1051285400 2.9603 3108.3 1.46016894703671 0.559023066635486 0.1155411350572 0.300466462700686 8.36049396888152 57.0398924183055
1051289610 1.7184 29211.2 1.03065459457546 0.301557121464847 0.0776437912489808 0.205775872062164 16.7807693078298 196.019364185553
1051289620 1.6652 5406.7 0.552989904812572 0.210021342442211 0.0257585804631095 0.120628556853646 58.2913009718187 404.120883742405
1050009460 1.4887 56548.9 0.753842822949435 0.257343989912951 0.0842959408331379 0.140810065628419 31.3672572320636 269.159736323939
1050010030 1.4916 17865.4 0.729896821134707 0.217823894187707 0.0188020953158234 0.171060187739855 33.4591735752527 375.687822737919
1051358080 1.3179 60989.3 0.398094821285952 0.161377686936544 0.0241323941825007 0.0824130885193874 112.477355862044 684.46489942154
1051357890 1.498 6690 0.473715539727925 0.210388104008658 0.0379097387752158 0.10318484070018 79.4333522887181 402.713134769216
1051355140 1.2538 22821.4 0.413260783194653 0.172868681682297 0.0458051572059104 0.0978256493730207 104.373384254905 596.493223577215
1051355040 1.4036 10318.9 0.434976889285365 0.16920216759054 0.0206715711843486 0.110532015694036 94.2119055666935 622.624648614742
1051363390 1.1495 13608.9 0.351217643041748 0.169939737833194 0.0170374670594258 0.0824837727729771 144.505875691226 617.231762310024
1051363500 1.2692 9288.5 0.525473213360285 0.178785052181758 0.0358736586892821 0.107071916426825 64.5560560275303 557.668023799388
1051360960 1.2114 7525.5 0.6189116596589 0.203099532651559 0.0364947300151343 0.125900465231221 46.5351186376207 432.135859261352
1051360840 1.179 6210.4 0.509651159786335 0.177345308021636 0.0327052697826533 0.131161003410775 68.6265427410709 566.759421616584
1050010040 1.5423 56638.4 0.650149114923524 0.217426181357459 0.02779381084983 0.139928598374666 42.1708352602972 377.063485236431
1050010590 1.4141 61392.1 0.478913256203537 0.163074588695754 0.0082320043759657 0.10232303899791 77.7185049426707 670.294368488151
1050010600 1.5545 37650.8 0.547134906693449 0.20258186302576 0.0290826970088078 0.120544771647229 59.5455495610509 434.347206583953
1050011120 1.3779 10247.3 0.31712766288912 0.121495545939481 0.00405184237824755 0.0871039738005645 177.243329805535 1207.58425139097
1050011130 1.4214 3171.1 0.526447126356949 0.266404581407953 0.104630955503091 0.115577788106724 64.3174230363044 251.162487654869
1050011180 1.2891 14851.8 0.379985795938211 0.142309772155251 0.00388092042785568 0.0824836119835799 123.453506182268 880.174348859165
1050011190 1.1333 28848.2 0.366322375593318 0.160696079869262 0.0448746826846265 0.0751461031520864 132.834614727942 690.283654189569
1050011420 0.8961 23076.1 0.379320763215316 0.137199288579049 0.0269673210803372 0.0904921737651247 123.886767946764 946.966107168808
1050011430 1.2759 3904.2 0.401842930247533 0.138037897514235 0.0257647437110269 0.101705912276154 110.388921477172 935.495025853909
1050011500 1.3196 19105.4 0.456400497068627 0.179290655992744 0.00328451064910456 0.0989282797287832 85.5748086754179 554.527185131954
1050011510 1.1443 409.9 0.991757807210644 0.463659762295043 0.10431841855099 0.248731411667409 18.1228667961956 82.9161899641888
1050011530 1.3474 4421.4 0.850215411960224 0.403625394246173 0.0684423502381562 0.220208117493674 24.6592695492594 109.416089676058
1050011660 1.5229 11174.1 0.650243329947293 0.236951190841353 0.0514978113080089 0.137992900410497 42.1586157165466 317.482917785011
1051472390 1.4275 42825.7 0.509113217080565 0.185535402371035 0.01787146425713 0.1499392090761 68.7716446581922 517.826859569443
1051472430 1.8194 26166 0.58371962847891 0.250467086495638 0.0973621737937369 0.147477345502561 52.315401119536 284.142911623461
1051447780 2.1669 1176.5 0.722259924319536 0.307984726157971 0.0518015277579843 0.180849581386348 34.1704830491538 187.922939054932
1051447890 1.7948 54757.3 0.589374831800352 0.211197261692354 0.0188124826259329 0.140401100776676 51.3162582463926 399.63322553307
1051443690 1.5456 16384.8 0.481310991977211 0.20755168648863 0.0262601055013851 0.123892505496996 76.9460967540675 413.795364311636
1051443680 1.9408 9389.5 0.622467684046136 0.243991855800443 0.0215648234477269 0.180651124385326 46.0049470478541 299.424610831061
1051430860 1.6767 34314.1 0.695778385513267 0.24098816274447 0.0839403123246707 0.17685191059689 36.8210601006713 306.935225284659
1051430830 1.4176 29230.5 0.466125804275361 0.174693788567906 0.0363073642263705 0.125596430187299 82.0411733240373 584.094648783958
1051398950 1.5612 8467.9 0.697886769972155 0.252385153839811 0.00327879366271395 0.190541992196846 36.5989160915641 279.840485143259
1051398880 1.2941 12745.3 0.591949013808605 0.241722302392918 0.0676497224604773 0.136950150207735 50.8709152771424 305.07365823858
1051431950 1.6951 25126.2 0.563065386108755 0.21156509800567 0.0438958194179406 0.155034181875237 56.223838669947 398.244794040616
1051431940 1.782 766.6 0.728145918480717 0.326086595405383 0.0541268882229432 0.195513061038746 33.6202791715184 167.637919173177
1051382440 1.5197 11679.3 0.591768036379746 0.230152640372202 0.0193017751410833 0.157378259555644 50.9020352250655 336.516397565361
1051382340 1.1816 3508.6 0.730489932601848 0.296443655726803 0.0663588958710472 0.188455754701871 33.4048621817755 202.840108258817
